Date,Chaine,Ecran,Version,Diff,Heure,GRP,BudgetNet,Format,Avant-Visites,Apres-Visites,TAv,EmAv,TAp,EmAp,DAYPART,weekday_weekend
2014-04-12,M6,1710,la terrasse,16:39:00,16,"0,86","1253,88",20,44,391,DDB,MUST CELEBRITES:REPORTAGE:LE JOURNA,DDB,MUST CELEBRITES:REPORTAGE:LES TECHN,DAY,WE
2014-04-12,M6,1930,la chaussure pour toutes les morpho',19:17:00,19,"3,28","1179,9",12,72,358,EBL,UN TRESOR DANS VOTRE MAISON,EBL,UN TRESOR DANS VOTRE MAISON,DAY,WE
2014-04-12,M6,2005,la lingerie pour toutes les morpho,20:10:00,20,"6,79",3078,12,90,633,DAA,LE 1945:NATHALIE RENOUX,ACB,SCENES DE MENAGES,ACCESS,WE
2014-04-12,M6,2160,la lingerie pour toutes les morpho,21:58:00,21,"4,54","2359,8",12,60,727,ACA,HAWAII 5-0:IMI LOKO KA UHANE,ACA,HAWAII 5-0:IMI LOKO KA UHANE,PEAK,WE
2014-04-12,M6,2170,la chaussure pour toutes les morpho',22:29:00,22,"5,33","2359,8",12,68,531,ACA,HAWAII 5-0:IMI LOKO KA UHANE,ACA,HAWAII 5-0:IMI LOKO KA UHANE,PEAK,WE
2014-04-13,M6,1105,effet sculptant,10:50:00,10,"0,52","247,86",20,74,178,CC,A MOURIR DE RIRE,CC,A MOURIR DE RIRE,NIGHT,WE
2014-04-13,M6,1340,la chaussure pour toutes les morpho',13:27:00,13,"2,31","1231,2",12,32,530,EAJ,MAISON A VENDRE,EAJ,MAISON A VENDRE,DAY,WE
2014-04-13,M6,1620,la lingerie pour toutes les morpho,16:11:00,16,"2,71","1077,3",12,92,496,EAL,RECHERCHE APPARTEMENT OU MAISON,EBL,DECO - M6 -,DAY,WE
2014-04-13,M6,1650,la chaussure pour toutes les morpho',16:42:00,16,"3,1","1231,2",12,86,564,EBL,DECO - M6 -,EBL,DECO - M6 -,DAY,WE
2014-04-13,M6,1945,la chaussure pour toutes les morpho',19:39:00,19,"4,6","1846,8",12,74,602,EBJ,CULTURES LOCALES,DG,METEO 6,DAY,WE
2014-04-14,M6,1015,la terrasse,10:20:00,10,"0,01","320,76",20,60,189,CBB,LES REINES DU SHOPPING,CBB,LES REINES DU SHOPPING,ACCESS,WD
2014-04-14,M6,1205,effet sculptant,11:42:00,11,"0,36","437,4",20,42,176,ACC,LA PETITE MAISON DANS LA PRAIRIE:L,ACC,LA PETITE MAISON DANS LA PRAIRIE:KE,DAY,WD
2014-04-14,M6,1230,la terrasse,12:24:00,12,"0,5","947,7",20,48,170,ACC,LA PETITE MAISON DANS LA PRAIRIE:KE,ACC,LA PETITE MAISON DANS LA PRAIRIE:KE,DAY,WD
2014-04-14,M6,1410,effet sculptant,14:17:00,14,"6,03","1530,9",20,76,566,ABF,AMOUR RIME AVEC TOUJOURS,ABF,AMOUR RIME AVEC TOUJOURS,DAY,WD
2014-04-14,M6,1530,la lingerie pour toutes les morpho,15:36:00,15,"2,98","666,9",12,46,298,ABF,AMOUR RIME AVEC TOUJOURS,ACC,HAWTHORNE:BRAS DE FER,DAY,WD
2014-04-14,M6,1640,la chaussure pour toutes les morpho',16:46:00,16,"2,59","718,2",12,70,490,CBB,LES REINES DU SHOPPING,CBB,LES REINES DU SHOPPING,DAY,WD
2014-04-14,M6,1930,la chaussure pour toutes les morpho',19:20:00,19,"2,79","1590,3",12,72,426,DDB,100 POUR 100 MAG:REPORTAGE:ENQUETE,DDB,100 POUR 100 MAG:REPORTAGE:TENDANCE,DAY,WD
2014-04-14,M6,2010,la chaussure pour toutes les morpho',20:16:00,20,"7,51","4411,8",12,62,787,DAA,LE 1945:BERNARD DE LA VILLARDIERE,ACB,SCENES DE MENAGES,ACCESS,WD
2014-04-15,M6,1015,la terrasse,10:17:00,10,0,"320,76",20,48,158,CBB,LES REINES DU SHOPPING,CBB,LES REINES DU SHOPPING,PEAK,WD
2014-04-15,M6,1120,effet sculptant,11:26:00,11,"0,25","379,08",20,70,142,ACC,LA PETITE MAISON DANS LA PRAIRIE:LE,ACC,LA PETITE MAISON DANS LA PRAIRIE:LE,DAY,WD
2014-04-15,M6,1205,la terrasse,11:38:00,11,"0,63","437,4",20,76,240,ACC,LA PETITE MAISON DANS LA PRAIRIE:LE,ACC,LA PETITE MAISON DANS LA PRAIRIE:EL,DAY,WD
2014-04-15,M6,1515,effet sculptant,15:28:00,15,"1,79","1020,6",20,66,256,ABF,POUR LES YEUX DE TAYLOR,EBD,PLUS VITE QUE LA MUSIQUE:LONDON GRA,DAY,WD
2014-04-15,M6,1530,la lingerie pour toutes les morpho,15:37:00,15,"2,2","666,9",12,76,243,EBD,PLUS VITE QUE LA MUSIQUE:LONDON GRA,ACC,HAWTHORNE:UN SOUFFLE DE VIE,DAY,WD
2014-04-15,M6,1640,la lingerie pour toutes les morpho,16:41:00,16,"2,4","718,2",12,70,505,CBB,LES REINES DU SHOPPING,CBB,LES REINES DU SHOPPING,DAY,WD
2014-04-15,M6,1830,la terrasse,18:09:00,18,"1,52","1647,54",20,80,465,CBA,UN DINER PRESQUE PARFAIT,CBA,UN DINER PRESQUE PARFAIT,DAY,WD
2014-04-15,M6,2005,la chaussure pour toutes les morpho',20:15:00,20,"6,88","4411,8",12,40,649,DAA,LE 1945:BERNARD DE LA VILLARDIERE,ACB,SCENES DE MENAGES,ACCESS,WD
2014-04-15,M6,2040,la chaussure pour toutes les morpho',20:48:00,20,"6,27","4719,6",12,74,792,ACB,SCENES DE MENAGES,EBL,LES FINES FLEURS,PEAK,WD
2014-04-16,M6,1015,effet sculptant,10:13:00,10,"0,31","320,76",20,30,198,CBB,LES REINES DU SHOPPING,CBB,LES REINES DU SHOPPING,PEAK,WD
2014-04-16,M6,1205,la terrasse,11:39:00,11,"0,5","437,4",20,42,205,ACC,LA PETITE MAISON DANS LA PRAIRIE:L,ACC,LA PETITE MAISON DANS LA PRAIRIE:LE,DAY,WD
2014-04-16,M6,1230,effet sculptant,12:19:00,12,"0,56","947,7",20,36,177,ACC,LA PETITE MAISON DANS LA PRAIRIE:LE,ACC,LA PETITE MAISON DANS LA PRAIRIE:LE,DAY,WD
2014-04-16,M6,1240,la lingerie pour toutes les morpho,12:38:00,12,"0,36","636,12",12,50,144,ACC,LA PETITE MAISON DANS LA PRAIRIE:LE,EBD,PLUS VITE QUE LA MUSIQUE:INDILA,DAY,WD
2014-04-16,M6,1410,la terrasse,14:20:00,14,"3,95","1530,9",20,64,506,ABC,L ENFANT PERDU - OLIVER SCHMITZ -,ABC,L ENFANT PERDU - OLIVER SCHMITZ -,DAY,WD
2014-04-16,M6,1440,effet sculptant,14:49:00,14,"4,53","1530,9",20,62,470,ABC,L ENFANT PERDU - OLIVER SCHMITZ -,ABC,L ENFANT PERDU - OLIVER SCHMITZ -,DAY,WD
2014-04-16,M6,1515,la terrasse,15:25:00,15,"3,1","1020,6",20,46,299,ABC,L ENFANT PERDU - OLIVER SCHMITZ -,ACC,HAWTHORNE:OPERATION VIP,DAY,WD
2014-04-16,M6,1710,la lingerie pour toutes les morpho,17:09:00,17,"2,64","902,88",12,58,765,CBB,LES REINES DU SHOPPING,CBB,LES REINES DU SHOPPING,DAY,WD
2014-04-16,M6,1805,la chaussure pour toutes les morpho',17:33:00,17,"1,22","902,88",12,108,420,EBD,PLUS VITE QUE LA MUSIQUE:IRMA,CBA,UN DINER PRESQUE PARFAIT,DAY,WD
2014-04-16,M6,1900,la lingerie pour toutes les morpho,18:32:00,18,"1,67","1385,1",12,48,362,CBA,UN DINER PRESQUE PARFAIT,CBA,UN DINER PRESQUE PARFAIT,DAY,WD
2014-04-16,M6,2025,la chaussure pour toutes les morpho',20:27:00,20,"8,26",5130,12,68,903,ACB,SCENES DE MENAGES,ACB,SCENES DE MENAGES,ACCESS,WD
2014-04-17,M6,950,la chaussure pour toutes les morpho',09:58:00,9,"0,11","61,56",12,36,78,EBD,PLUS VITE QUE LA MUSIQUE:FRANCK MON,CBB,LES REINES DU SHOPPING,PEAK,WD
2014-04-17,M6,1015,effet sculptant,10:19:00,10,0,"320,76",20,54,84,CBB,LES REINES DU SHOPPING,CBB,LES REINES DU SHOPPING,DAY,WD
2014-04-17,M6,1230,la terrasse,12:25:00,12,"0,84","947,7",20,46,211,ACC,LA PETITE MAISON DANS LA PRAIRIE:L,ACC,LA PETITE MAISON DANS LA PRAIRIE:L,DAY,WD
2014-04-17,M6,1305,effet sculptant,13:28:00,13,"3,8","1545,48",20,34,304,ACB,SCENES DE MENAGES,ACB,SCENES DE MENAGES,DAY,WD
2014-04-17,M6,1410,la lingerie pour toutes les morpho,14:18:00,14,"6,12","1077,3",12,62,488,ABF,PEPILLO L ENFANT DU MIRACLE,ABF,PEPILLO L ENFANT DU MIRACLE,DAY,WD
2014-04-17,M6,1440,la terrasse,14:55:00,14,"6,09","1530,9",20,54,485,ABF,PEPILLO L ENFANT DU MIRACLE,ABF,PEPILLO L ENFANT DU MIRACLE,DAY,WD
2014-04-17,M6,1515,la chaussure pour toutes les morpho',15:26:00,15,"3,39","718,2",12,44,274,ABF,PEPILLO L ENFANT DU MIRACLE,EBD,PLUS VITE QUE LA MUSIQUE:IRMA,DAY,WD
2014-04-17,M6,1530,effet sculptant,15:36:00,15,"2,78","947,7",20,102,246,EBD,PLUS VITE QUE LA MUSIQUE:IRMA,ACC,HAWTHORNE:ABUS DE CONFIANCE,DAY,WD
2014-04-17,M6,1640,la terrasse,16:37:00,16,"3,03","1020,6",20,50,470,CBB,LES REINES DU SHOPPING,CBB,LES REINES DU SHOPPING,DAY,WD
2014-04-17,M6,1805,effet sculptant,17:33:00,17,"1,67","1283,04",20,78,348,EBD,PLUS VITE QUE LA MUSIQUE:INDILA,CBA,UN DINER PRESQUE PARFAIT,DAY,WD
2014-04-17,M6,1830,la chaussure pour toutes les morpho',18:02:00,18,"1,5","1159,38",12,72,402,CBA,UN DINER PRESQUE PARFAIT,CBA,UN DINER PRESQUE PARFAIT,DAY,WD
2014-04-17,M6,1900,la lingerie pour toutes les morpho,18:34:00,18,"2,99","1385,1",12,62,346,CBA,UN DINER PRESQUE PARFAIT,CBA,UN DINER PRESQUE PARFAIT,ACCESS,WD
2014-04-17,M6,1930,la lingerie pour toutes les morpho,19:19:00,19,"4,39","1590,3",12,40,423,DDB,100 POUR 100 MAG:REPORTAGE:TENDANCE,DDB,100 POUR 100 MAG:REPORTAGE:ACTU 48H,ACCESS,WD
2014-04-17,M6,2045,la lingerie pour toutes les morpho,20:53:00,20,"6,44","5335,2",12,62,700,EBL,LES FINES FLEURS,ACA,PERCEPTION:LES VOIX DU SEIGNEUR,ACCESS,WD
2014-04-17,M6,2180,la chaussure pour toutes les morpho',22:57:00,22,"4,65",4104,12,62,654,ACA,PERCEPTION:NEMESIS,ACA,PERCEPTION:NEMESIS,PEAK,WD
2014-04-18,M6,1015,la terrasse,10:11:00,10,"0,54","320,76",20,42,175,CBB,LES REINES DU SHOPPING,CBB,LES REINES DU SHOPPING,NIGHT,WD
2014-04-18,PuissanceTNT,1100,effet sculptant,10:48:00,10,"0,17","207,036",20,58,146,J,METEO W9+UN DOS TRES:AUX GRANDS MAU,J,A VOS CLIPS+UN DOS TRES:AUX GRANDS,DAY,WD
2014-04-18,PuissanceTNT,1220,la lingerie pour toutes les morpho,12:10:00,12,"0,11","151,848",12,34,115,J,W9 HITS+UNE NOUNOU D ENFER:UNE NOUN,J,W9 HITS+UNE NOUNOU D ENFER:UNE NOUN,DAY,WD
2014-04-18,M6,1230,effet sculptant,12:22:00,12,"0,47","947,7",20,48,153,ACC,LA PETITE MAISON DANS LA PRAIRIE:LE,ACC,LA PETITE MAISON DANS LA PRAIRIE:LE,DAY,WD
2014-04-18,M6,1250,la terrasse,12:45:00,12,"1,19","991,44",20,48,194,EBD,PLUS VITE QUE LA MUSIQUE:INDILA,DG,METEO 6,DAY,WD
2014-04-18,PuissanceTNT,1250,la chaussure pour toutes les morpho',12:58:00,12,"0,16","318,06",12,42,158,AC,GLEE:LE DROIT DE REVER+UNE NOUNOU D,AC,GLEE:LE DROIT DE REVER+UNE NOUNOU D,DAY,WD
2014-04-18,PuissanceTNT,1320,la terrasse,13:21:00,13,"0,16","510,3",20,40,253,AC,GLEE:LE DROIT DE REVER+UNE NOUNOU D,J,PLUS VITE QUE LA MUSIQUE:RENAN LUCE,DAY,WD
2014-04-18,PuissanceTNT,1350,la lingerie pour toutes les morpho,13:58:00,13,0,"341,658",12,50,412,A,LES SIMPSON:LA PECHE AU NED+UNE NOU,A,LES SIMPSON:LA PECHE AU NED+UNE NOU,DAY,WD
2014-04-18,M6,1410,effet sculptant,14:06:00,14,"5,34","1530,9",20,106,518,ABF,PLUS JAMAIS CELA,ABF,PLUS JAMAIS CELA,DAY,WD
2014-04-18,M6,1440,la terrasse,14:37:00,14,"4,05","1530,9",20,80,684,ABF,PLUS JAMAIS CELA,ABF,PLUS JAMAIS CELA,DAY,WD
2014-04-18,PuissanceTNT,1500,effet sculptant,15:00:00,15,"0,17","415,53",20,64,249,A,LES SIMPSON:LE FUTUR PASSE+UNE NOUN,A,LES SIMPSON:LE FUTUR PASSE+UNE NOUN,DAY,WD
2014-04-18,M6,1610,la lingerie pour toutes les morpho,16:01:00,16,"1,15","533,52",12,56,312,ACC,HAWTHORNE:MISS CHA CHA CHA,ACC,HAWTHORNE:MISS CHA CHA CHA,DAY,WD
2014-04-18,PuissanceTNT,1710,la lingerie pour toutes les morpho,17:04:00,17,"0,18","245,214",12,44,235,A,LES SIMPSON:PROBLEMES GENANTS+SACHA,A,LES SIMPSON:PROBLEMES GENANTS+SACHA,DAY,WD
2014-04-18,M6,1805,la terrasse,17:30:00,17,"1,45","1283,04",20,64,477,J,ALERTE ENLEVEMENT:MIAH - 4 MOIS ET,CBA,UN DINER PRESQUE PARFAIT,DAY,WD
2014-04-18,PuissanceTNT,1820,la chaussure pour toutes les morpho',18:23:00,18,"0,7","400,14",12,34,242,J,LES MARSEILLAIS A RIO+CHARMED:LA FE,J,LES MARSEILLAIS A RIO+CHARMED:LA FE,DAY,WD
2014-04-18,M6,1900,la chaussure pour toutes les morpho',18:36:00,18,"3,61","1385,1",12,76,451,CBA,UN DINER PRESQUE PARFAIT,CBA,UN DINER PRESQUE PARFAIT,ACCESS,WD
2014-04-18,PuissanceTNT,1850,la terrasse,18:54:00,18,"0,91","962,28",20,78,600,J,LES MARSEILLAIS A RIO+CHARMED:LA FE,J,LES MARSEILLAIS A RIO+CHARMED:LA FE,ACCESS,WD
2014-04-18,M6,2025,la lingerie pour toutes les morpho,20:30:00,20,"8,5","4309,2",12,80,786,ACB,SCENES DE MENAGES,ACB,SCENES DE MENAGES,ACCESS,WD
2014-04-19,M6,1105,la lingerie pour toutes les morpho,10:54:00,10,"0,01","164,16",12,38,115,ACB,NEW GIRL:TROIS GARS UNE FILLE - EPI,ACB,NEW GIRL:TROIS GARS UNE FILLE - EPI,PEAK,WE
2014-04-19,PuissanceTNT,1130,effet sculptant,11:27:00,11,"0,15","263,898",20,44,171,J,GENERATION TOP 50:1988 - VOL.2+CHAR,J,PLUS VITE QUE LA MUSIQUE:DAVID CARR,DAY,WE
2014-04-19,PuissanceTNT,1200,la lingerie pour toutes les morpho,11:52:00,11,"0,16","194,94",12,30,144,J,GENERATION TOP 50:1989 - VOL.2+CHAR,J,GENERATION TOP 50:1989 - VOL.2+CHAR,DAY,WE
2014-04-19,M6,1205,la chaussure pour toutes les morpho',12:22:00,12,"0,09","461,7",12,50,245,ACB,NEW GIRL:LE BATON DES SENTIMENTS,ACB,NEW GIRL:LE BATON DES SENTIMENTS,DAY,WE
2014-04-19,PuissanceTNT,1340,la chaussure pour toutes les morpho',13:31:00,13,"0,67","370,386",12,44,195,AC,MODERN FAMILY:LA MELODIE DU BONHEUR,AC,MODERN FAMILY:LA MELODIE DU BONHEUR,DAY,WE
2014-04-19,M6,1510,la chaussure pour toutes les morpho',15:30:00,15,"1,81","779,76",12,58,438,DDB,C EST MA VIE:REPORTAGE:DANSE PATINA,DDB,C EST MA VIE:REPORTAGE:DANSE PATINA,DAY,WE
2014-04-19,PuissanceTNT,1700,la lingerie pour toutes les morpho,16:53:00,16,"0,51","366,282",12,56,278,ACC,GLEE:OPERATION PIANO VIOLET+CHARMED,ACC,GLEE:OPERATION PIANO VIOLET+CHARMED,DAY,WE
2014-04-19,M6,1800,effet sculptant,17:15:00,17,"1,43","1239,3",20,48,279,EBL,ASTUCE DE CHEF,CD,Y A QUE LES IMBECILES QUI NE CHANGE,DAY,WE
2014-04-19,M6,1830,la lingerie pour toutes les morpho,18:05:00,18,"0,32","923,4",12,78,331,CD,Y A QUE LES IMBECILES QUI NE CHANGE,CD,Y A QUE LES IMBECILES QUI NE CHANGE,DAY,WE
2014-04-20,M6,950,la terrasse,09:52:00,9,"0,19","87,48",20,26,134,ACB,MALCOLM:JE NE SUIS PAS UN MONSTRE -,ACB,MALCOLM:JE NE SUIS PAS UN MONSTRE -,ACCESS,WE
2014-04-20,M6,1040,effet sculptant,10:25:00,10,"0,2","174,96",20,64,279,ACB,MALCOLM:ALERTE ROUGE,ACB,MALCOLM:ALERTE ROUGE,DAY,WE
2014-04-20,PuissanceTNT,1130,la chaussure pour toutes les morpho',11:25:00,11,"1,16","349,866",12,60,123,J,GENERATION TOP 50:1989 - VOL.1+SUPE,J,PLUS VITE QUE LA MUSIQUE:IRMA+SUPER,DAY,WE
2014-04-20,PuissanceTNT,1230,la lingerie pour toutes les morpho,12:29:00,12,"0,41","246,24",12,32,96,J,METEO W9+SUPER HERO FAMILY:DES AMIS,A,LE SPA DE TOUS LES DANGERS+SUPER HE,DAY,WE
2014-04-20,PuissanceTNT,1350,la chaussure pour toutes les morpho',14:00:00,14,"1,08","297,54",12,28,220,A,LE SPA DE TOUS LES DANGERS+DESPERAT,A,LE SPA DE TOUS LES DANGERS+DESPERAT,DAY,WE
2014-04-20,M6,1420,la lingerie pour toutes les morpho,14:09:00,14,"4,13","1128,6",12,46,683,EAJ,MAISON A VENDRE,EAJ,MAISON A VENDRE,DAY,WE
2014-04-20,PuissanceTNT,1540,la lingerie pour toutes les morpho,15:06:00,15,"2,22","410,4",12,46,241,A,DANS L OMBRE DU DOUTE+DESPERATE HOU,A,DANS L OMBRE DU DOUTE+DESPERATE HOU,DAY,WE
2014-04-20,PuissanceTNT,1800,la lingerie pour toutes les morpho,17:44:00,17,"0,76","685,368",12,88,346,J,PLUS VITE QUE LA MUSIQUE:DAVID CARR,AC,SODA+DESPERATE HOUSEWIVES:UN GESTE,DAY,WE
2014-04-20,PuissanceTNT,1820,la terrasse,18:25:00,18,"0,71","1108,08",20,54,515,AC,SODA+DESPERATE HOUSEWIVES:LES NEGOC,AC,SODA+DESPERATE HOUSEWIVES:LES NEGOC,DAY,WE
2014-04-20,PuissanceTNT,2140,la lingerie pour toutes les morpho,21:25:00,21,"1,56","1272,24",12,56,298,A,LA BIBLE:EPISODE 6+MEURTRE EN SUSPE,A,LA BIBLE:EPISODE 6+MEURTRE EN SUSPE,ACCESS,WE
2014-04-21,M6,1015,la terrasse,10:35:00,10,"0,17","262,44",20,44,271,CBB,LES REINES DU SHOPPING,CBB,LES REINES DU SHOPPING,PEAK,WD
2014-04-21,M6,1230,effet sculptant,12:23:00,12,"1,33","947,7",20,50,172,ACC,LA PETITE MAISON DANS LA PRAIRIE:LE,ACC,LA PETITE MAISON DANS LA PRAIRIE:LE,DAY,WD
2014-04-21,PuissanceTNT,1250,la chaussure pour toutes les morpho',13:15:00,13,"0,28","297,54",12,54,250,A,LES SIMPSON:LE REST OH SOCIAL+UNE N,A,LES SIMPSON:LE REST OH SOCIAL+UNE N,DAY,WD
2014-04-21,PuissanceTNT,1320,effet sculptant,13:43:00,13,"0,24","481,14",20,34,343,A,LES SIMPSON:NE MELANGEZ PAS LES TOR,A,LES SIMPSON:NE MELANGEZ PAS LES TOR,DAY,WD
2014-04-21,PuissanceTNT,1350,la lingerie pour toutes les morpho,14:18:00,14,0,"318,06",12,72,364,A,LES SIMPSON:ENFIN LA LIBERTE+UNE NO,A,LES SIMPSON:ENFIN LA LIBERTE+UNE NO,DAY,WD
2014-04-21,PuissanceTNT,1500,la terrasse,15:15:00,15,0,"415,53",20,58,396,A,LES SIMPSON:UN ENFANT CA TROMPE ENO,A,LES SIMPSON:UN ENFANT CA TROMPE ENO,DAY,WD
2014-04-21,PuissanceTNT,1710,la chaussure pour toutes les morpho',17:45:00,17,"0,49","325,242",12,82,285,A,LES ENFANTS DE TIMPELBACH+CHARMED:L,A,LES ENFANTS DE TIMPELBACH+CHARMED:L,DAY,WD
2014-04-21,M6,1830,la terrasse,18:02:00,18,"3,9","1603,8",20,80,887,CBB,LA MEILLEURE BOULANGERIE DE FRANCE,CBB,LA MEILLEURE BOULANGERIE DE FRANCE,DAY,WD
2014-04-21,PuissanceTNT,1910,la chaussure pour toutes les morpho',19:26:00,19,"1,52","924,426",12,84,789,J,LES MARSEILLAIS A RIO+CHARMED:JEUX,J,LES MARSEILLAIS A RIO+CHARMED:JEUX,ACCESS,WD
2014-04-21,M6,2160,la chaussure pour toutes les morpho',22:08:00,22,"4,4","4206,6",12,54,1670,CBB,TOP CHEF - M6 -:LA FINALE,CBB,TOP CHEF - M6 -:LA FINALE,ACCESS,WD
2014-04-21,M6,2180,la lingerie pour toutes les morpho,22:40:00,22,"3,81","4309,2",12,80,2130,CBB,TOP CHEF - M6 -:LA FINALE,CBB,TOP CHEF - M6 -:LA FINALE,NIGHT,WD
2014-04-22,M6,950,effet sculptant,09:58:00,9,0,"72,9",20,58,82,EBD,PLUS VITE QUE LA MUSIQUE:FRANCK MON,CBB,LES REINES DU SHOPPING,NIGHT,WD
2014-04-22,M6,1015,la terrasse,10:06:00,10,"0,04","233,28",20,58,131,CBB,LES REINES DU SHOPPING,CBB,LES REINES DU SHOPPING,DAY,WD
2014-04-22,M6,1230,effet sculptant,12:22:00,12,"1,04","874,8",20,64,197,ACC,LA PETITE MAISON DANS LA PRAIRIE:LA,ACC,LA PETITE MAISON DANS LA PRAIRIE:LA,DAY,WD
2014-04-22,PuissanceTNT,1230,la lingerie pour toutes les morpho,12:32:00,12,0,"246,24",12,54,156,J,W9 HITS+UNE NOUNOU D ENFER:RETOURS,J,METEO W9+UNE NOUNOU D ENFER:RETOURS,DAY,WD
2014-04-22,PuissanceTNT,1250,effet sculptant,13:11:00,13,"0,25","422,82",20,76,219,AC,GLEE:RUMEURS+UNE NOUNOU D ENFER:UN,AC,GLEE:RUMEURS+UNE NOUNOU D ENFER:UN,DAY,WD
2014-04-22,PuissanceTNT,1320,la chaussure pour toutes les morpho',13:46:00,13,"0,03","338,58",12,82,346,A,LES SIMPSON:PARRAIN PAR INTERIM+UNE,A,LES SIMPSON:PARRAIN PAR INTERIM+UNE,DAY,WD
2014-04-22,M6,1440,la chaussure pour toutes les morpho',14:44:00,14,"5,31","861,84",12,76,452,ABF,UNE MARIEE EN CAVALE,ABF,UNE MARIEE EN CAVALE,DAY,WD
2014-04-22,M6,1530,la lingerie pour toutes les morpho,15:37:00,15,"2,41","595,08",12,172,322,EBD,PLUS VITE QUE LA MUSIQUE:DAVID CARR,ACC,HAWTHORNE:LA VIE EN SUSPENS,DAY,WD
2014-04-22,PuissanceTNT,1530,la lingerie pour toutes les morpho,15:55:00,15,"0,11","302,67",12,106,281,J,LES SIMPSON:LE JOUR DE LA RACLEE+SO,J,LES SIMPSON:LE JOUR DE LA RACLEE+SO,DAY,WD
2014-04-22,M6,1610,la terrasse,16:17:00,16,"1,9","845,64",20,94,451,ACC,HAWTHORNE:LA VIE EN SUSPENS,ACC,HAWTHORNE:LA VIE EN SUSPENS,DAY,WD
2014-04-22,PuissanceTNT,1610,la chaussure pour toutes les morpho',16:26:00,16,"0,17","181,602",12,116,296,J,LES SIMPSON:BART POSE UN LAPIN+SOS,J,LES SIMPSON:BART POSE UN LAPIN+SOS,DAY,WD
2014-04-22,M6,1640,la lingerie pour toutes les morpho,16:50:00,16,"1,76","697,68",12,110,677,CBB,LES REINES DU SHOPPING,CBB,LES REINES DU SHOPPING,DAY,WD
2014-04-22,M6,1830,effet sculptant,18:06:00,18,"2,45","1385,1",20,70,517,CBB,LA MEILLEURE BOULANGERIE DE FRANCE,CBB,LA MEILLEURE BOULANGERIE DE FRANCE,DAY,WD
2014-04-22,PuissanceTNT,1820,la lingerie pour toutes les morpho,18:24:00,18,"0,81","371,412",12,86,280,J,LES MARSEILLAIS A RIO+CHARMED:POUR,J,LES MARSEILLAIS A RIO+CHARMED:POUR,ACCESS,WD
2014-04-22,M6,1900,la lingerie pour toutes les morpho,18:35:00,18,"3,12","1282,5",12,84,684,CBB,LA MEILLEURE BOULANGERIE DE FRANCE,CBB,LA MEILLEURE BOULANGERIE DE FRANCE,ACCESS,WD
2014-04-22,PuissanceTNT,2140,la chaussure pour toutes les morpho',21:42:00,21,"0,79",1026,12,62,283,J,ENQUETE D ACTION:REPORTAGE:VOLS DE,J,ENQUETE D ACTION:REPORTAGE:VOLS DE,ACCESS,WD
2014-04-22,M6,2140,la chaussure pour toutes les morpho',21:50:00,21,"3,11","3898,8",12,98,668,AAM,WALL-E,AAM,WALL-E,PEAK,WD
2014-04-23,M6,1015,la terrasse,10:04:00,10,"0,05","233,28",20,62,126,CBB,LES REINES DU SHOPPING,CBB,LES REINES DU SHOPPING,PEAK,WD
2014-04-23,PuissanceTNT,1130,effet sculptant,11:19:00,11,0,"205,578",20,58,152,J,METEO W9+UN DOS TRES:UNE AFFAIRE DE,J,E-CLASSEMENT+UN DOS TRES:UNE AFFAIR,DAY,WD
2014-04-23,M6,1230,effet sculptant,12:27:00,12,"1,02","874,8",20,70,170,ACC,LA PETITE MAISON DANS LA PRAIRIE:RI,ACC,LA PETITE MAISON DANS LA PRAIRIE:RI,DAY,WD
2014-04-23,M6,1240,la lingerie pour toutes les morpho,12:37:00,12,"0,88","615,6",12,48,166,ACC,LA PETITE MAISON DANS LA PRAIRIE:RI,EBD,PLUS VITE QUE LA MUSIQUE:DAVID CARR,DAY,WD
2014-04-23,M6,1340,la terrasse,13:39:00,13,"1,82","1239,3",20,80,358,EBL,ASTUCE DE CHEF,DG,METEO 6,DAY,WD
2014-04-23,PuissanceTNT,1320,la lingerie pour toutes les morpho,13:45:00,13,"0,09","338,58",12,80,257,A,LES SIMPSON:LES BAGUETTES MAGIQUES+,A,LES SIMPSON:LES BAGUETTES MAGIQUES+,DAY,WD
2014-04-23,M6,1410,effet sculptant,14:18:00,14,"3,93","1312,2",20,220,436,ABA,MINI MACHO,ABA,MINI MACHO,DAY,WD
2014-04-23,M6,1440,la terrasse,14:54:00,14,"4,19","1224,72",20,126,618,ABA,MINI MACHO,ABA,MINI MACHO,DAY,WD
2014-04-23,PuissanceTNT,1500,la lingerie pour toutes les morpho,15:19:00,15,0,"338,58",12,64,415,A,LES SIMPSON:L ESPION QUI M AIDAIT+U,A,LES SIMPSON:L ESPION QUI M AIDAIT+U,DAY,WD
2014-04-23,M6,1515,la lingerie pour toutes les morpho,15:28:00,15,"1,9","615,6",12,108,301,ABA,MINI MACHO,ACC,HAWTHORNE:L EPEE DE DAMOCLES,DAY,WD
2014-04-23,M6,1530,effet sculptant,15:40:00,15,"1,82","845,64",20,106,336,ABA,MINI MACHO,ACC,HAWTHORNE:L EPEE DE DAMOCLES,DAY,WD
2014-04-23,M6,1610,la lingerie pour toutes les morpho,16:18:00,16,"2,33","595,08",12,86,357,ACC,HAWTHORNE:L EPEE DE DAMOCLES,ACC,HAWTHORNE:L EPEE DE DAMOCLES,DAY,WD
