date,datetime,Visites_by_hour
27/03/2014,27/03/2014 06,4
27/03/2014,27/03/2014 06,1
27/03/2014,27/03/2014 06,3
27/03/2014,27/03/2014 06,8
27/03/2014,27/03/2014 06,0
27/03/2014,27/03/2014 06,2
27/03/2014,27/03/2014 06,0
27/03/2014,27/03/2014 06,2
27/03/2014,27/03/2014 06,3
27/03/2014,27/03/2014 06,6
27/03/2014,27/03/2014 06,3
27/03/2014,27/03/2014 06,6
27/03/2014,27/03/2014 06,2
27/03/2014,27/03/2014 06,3
27/03/2014,27/03/2014 06,1
27/03/2014,27/03/2014 06,5
27/03/2014,27/03/2014 06,1
27/03/2014,27/03/2014 06,3
27/03/2014,27/03/2014 06,2
27/03/2014,27/03/2014 06,4
27/03/2014,27/03/2014 07,4
27/03/2014,27/03/2014 07,4
27/03/2014,27/03/2014 07,3
27/03/2014,27/03/2014 07,5
27/03/2014,27/03/2014 07,5
27/03/2014,27/03/2014 07,10
27/03/2014,27/03/2014 07,5
27/03/2014,27/03/2014 07,5
27/03/2014,27/03/2014 07,7
27/03/2014,27/03/2014 07,9
27/03/2014,27/03/2014 07,6
27/03/2014,27/03/2014 07,7
27/03/2014,27/03/2014 07,1
27/03/2014,27/03/2014 07,4
27/03/2014,27/03/2014 07,5
27/03/2014,27/03/2014 07,8
27/03/2014,27/03/2014 07,8
27/03/2014,27/03/2014 07,6
27/03/2014,27/03/2014 07,3
27/03/2014,27/03/2014 07,7
27/03/2014,27/03/2014 07,1
27/03/2014,27/03/2014 07,6
27/03/2014,27/03/2014 07,7
27/03/2014,27/03/2014 07,4
27/03/2014,27/03/2014 07,4
27/03/2014,27/03/2014 07,7
27/03/2014,27/03/2014 07,6
27/03/2014,27/03/2014 07,5
27/03/2014,27/03/2014 07,2
27/03/2014,27/03/2014 07,8
27/03/2014,27/03/2014 07,5
27/03/2014,27/03/2014 07,5
27/03/2014,27/03/2014 07,7
27/03/2014,27/03/2014 07,3
27/03/2014,27/03/2014 07,8
27/03/2014,27/03/2014 07,2
27/03/2014,27/03/2014 07,4
27/03/2014,27/03/2014 07,6
27/03/2014,27/03/2014 07,8
27/03/2014,27/03/2014 07,9
27/03/2014,27/03/2014 07,5
27/03/2014,27/03/2014 07,1
27/03/2014,27/03/2014 07,4
27/03/2014,27/03/2014 07,8
27/03/2014,27/03/2014 07,4
27/03/2014,27/03/2014 07,9
27/03/2014,27/03/2014 07,2
27/03/2014,27/03/2014 07,9
27/03/2014,27/03/2014 07,7
27/03/2014,27/03/2014 07,6
27/03/2014,27/03/2014 07,8
27/03/2014,27/03/2014 07,8
27/03/2014,27/03/2014 07,6
27/03/2014,27/03/2014 07,7
27/03/2014,27/03/2014 07,4
27/03/2014,27/03/2014 07,9
27/03/2014,27/03/2014 07,10
27/03/2014,27/03/2014 07,6
27/03/2014,27/03/2014 07,7
27/03/2014,27/03/2014 07,10
27/03/2014,27/03/2014 08,6
27/03/2014,27/03/2014 08,7
27/03/2014,27/03/2014 08,5
27/03/2014,27/03/2014 08,8
27/03/2014,27/03/2014 08,5
27/03/2014,27/03/2014 08,13
27/03/2014,27/03/2014 08,11
27/03/2014,27/03/2014 08,6
27/03/2014,27/03/2014 08,6
27/03/2014,27/03/2014 08,5
27/03/2014,27/03/2014 08,8
27/03/2014,27/03/2014 08,11
27/03/2014,27/03/2014 08,11
27/03/2014,27/03/2014 08,15
27/03/2014,27/03/2014 08,9
27/03/2014,27/03/2014 08,16
27/03/2014,27/03/2014 08,10
27/03/2014,27/03/2014 08,4
27/03/2014,27/03/2014 08,7
27/03/2014,27/03/2014 08,10
27/03/2014,27/03/2014 08,6
27/03/2014,27/03/2014 08,10
27/03/2014,27/03/2014 08,9
27/03/2014,27/03/2014 08,8
27/03/2014,27/03/2014 08,8
27/03/2014,27/03/2014 08,8
27/03/2014,27/03/2014 08,11
27/03/2014,27/03/2014 08,16
27/03/2014,27/03/2014 08,9
27/03/2014,27/03/2014 08,10
27/03/2014,27/03/2014 08,7
27/03/2014,27/03/2014 08,12
27/03/2014,27/03/2014 08,5
27/03/2014,27/03/2014 08,13
27/03/2014,27/03/2014 08,13
27/03/2014,27/03/2014 08,7
27/03/2014,27/03/2014 08,11
27/03/2014,27/03/2014 08,7
27/03/2014,27/03/2014 08,12
27/03/2014,27/03/2014 08,9
27/03/2014,27/03/2014 08,11
27/03/2014,27/03/2014 08,9
27/03/2014,27/03/2014 08,11
27/03/2014,27/03/2014 08,20
27/03/2014,27/03/2014 08,10
27/03/2014,27/03/2014 08,7
27/03/2014,27/03/2014 08,11
27/03/2014,27/03/2014 08,16
27/03/2014,27/03/2014 08,11
27/03/2014,27/03/2014 08,11
27/03/2014,27/03/2014 08,8
27/03/2014,27/03/2014 08,14
27/03/2014,27/03/2014 08,15
27/03/2014,27/03/2014 08,16
27/03/2014,27/03/2014 08,5
27/03/2014,27/03/2014 08,20
27/03/2014,27/03/2014 08,13
27/03/2014,27/03/2014 08,19
27/03/2014,27/03/2014 08,8
27/03/2014,27/03/2014 08,11
27/03/2014,27/03/2014 09,19
27/03/2014,27/03/2014 09,13
27/03/2014,27/03/2014 09,11
27/03/2014,27/03/2014 09,19
27/03/2014,27/03/2014 09,11
27/03/2014,27/03/2014 09,12
27/03/2014,27/03/2014 09,10
27/03/2014,27/03/2014 09,13
27/03/2014,27/03/2014 09,13
27/03/2014,27/03/2014 09,10
27/03/2014,27/03/2014 09,21
27/03/2014,27/03/2014 09,12
27/03/2014,27/03/2014 09,13
27/03/2014,27/03/2014 09,16
27/03/2014,27/03/2014 09,22
27/03/2014,27/03/2014 09,16
27/03/2014,27/03/2014 09,12
27/03/2014,27/03/2014 09,19
27/03/2014,27/03/2014 09,16
27/03/2014,27/03/2014 09,14
27/03/2014,27/03/2014 09,9
27/03/2014,27/03/2014 09,12
27/03/2014,27/03/2014 09,16
27/03/2014,27/03/2014 09,11
27/03/2014,27/03/2014 09,7
27/03/2014,27/03/2014 09,15
27/03/2014,27/03/2014 09,10
27/03/2014,27/03/2014 09,8
27/03/2014,27/03/2014 09,12
27/03/2014,27/03/2014 09,12
27/03/2014,27/03/2014 09,10
27/03/2014,27/03/2014 09,14
27/03/2014,27/03/2014 09,17
27/03/2014,27/03/2014 09,20
27/03/2014,27/03/2014 09,17
27/03/2014,27/03/2014 09,10
27/03/2014,27/03/2014 09,12
27/03/2014,27/03/2014 09,14
27/03/2014,27/03/2014 09,14
27/03/2014,27/03/2014 09,11
27/03/2014,27/03/2014 09,20
27/03/2014,27/03/2014 09,13
27/03/2014,27/03/2014 09,13
27/03/2014,27/03/2014 09,14
27/03/2014,27/03/2014 09,22
27/03/2014,27/03/2014 09,20
27/03/2014,27/03/2014 09,21
27/03/2014,27/03/2014 09,14
27/03/2014,27/03/2014 09,16
27/03/2014,27/03/2014 09,8
27/03/2014,27/03/2014 09,8
27/03/2014,27/03/2014 09,20
27/03/2014,27/03/2014 09,11
27/03/2014,27/03/2014 09,12
27/03/2014,27/03/2014 09,16
27/03/2014,27/03/2014 09,20
27/03/2014,27/03/2014 09,15
27/03/2014,27/03/2014 09,11
27/03/2014,27/03/2014 09,16
27/03/2014,27/03/2014 09,12
27/03/2014,27/03/2014 10,15
27/03/2014,27/03/2014 10,8
27/03/2014,27/03/2014 10,13
27/03/2014,27/03/2014 10,20
27/03/2014,27/03/2014 10,13
27/03/2014,27/03/2014 10,17
27/03/2014,27/03/2014 10,8
27/03/2014,27/03/2014 10,9
27/03/2014,27/03/2014 10,14
27/03/2014,27/03/2014 10,11
27/03/2014,27/03/2014 10,16
27/03/2014,27/03/2014 10,15
27/03/2014,27/03/2014 10,9
27/03/2014,27/03/2014 10,14
27/03/2014,27/03/2014 10,14
27/03/2014,27/03/2014 10,14
27/03/2014,27/03/2014 10,15
27/03/2014,27/03/2014 10,7
27/03/2014,27/03/2014 10,17
27/03/2014,27/03/2014 10,13
27/03/2014,27/03/2014 10,14
27/03/2014,27/03/2014 10,17
27/03/2014,27/03/2014 10,6
27/03/2014,27/03/2014 10,16
27/03/2014,27/03/2014 10,13
27/03/2014,27/03/2014 10,11
27/03/2014,27/03/2014 10,13
27/03/2014,27/03/2014 10,9
27/03/2014,27/03/2014 10,15
27/03/2014,27/03/2014 10,11
27/03/2014,27/03/2014 10,15
27/03/2014,27/03/2014 10,14
27/03/2014,27/03/2014 10,10
27/03/2014,27/03/2014 10,15
27/03/2014,27/03/2014 10,16
27/03/2014,27/03/2014 10,9
27/03/2014,27/03/2014 10,17
27/03/2014,27/03/2014 10,22
27/03/2014,27/03/2014 10,16
27/03/2014,27/03/2014 10,13
27/03/2014,27/03/2014 10,21
27/03/2014,27/03/2014 10,13
27/03/2014,27/03/2014 10,8
27/03/2014,27/03/2014 10,20
27/03/2014,27/03/2014 10,13
27/03/2014,27/03/2014 10,12
27/03/2014,27/03/2014 10,16
27/03/2014,27/03/2014 10,14
27/03/2014,27/03/2014 10,14
27/03/2014,27/03/2014 10,17
27/03/2014,27/03/2014 10,17
27/03/2014,27/03/2014 10,18
27/03/2014,27/03/2014 10,15
27/03/2014,27/03/2014 10,9
27/03/2014,27/03/2014 10,12
27/03/2014,27/03/2014 10,18
27/03/2014,27/03/2014 10,17
27/03/2014,27/03/2014 10,23
27/03/2014,27/03/2014 10,14
27/03/2014,27/03/2014 10,19
27/03/2014,27/03/2014 11,17
27/03/2014,27/03/2014 11,14
27/03/2014,27/03/2014 11,16
27/03/2014,27/03/2014 11,15
27/03/2014,27/03/2014 11,22
27/03/2014,27/03/2014 11,17
27/03/2014,27/03/2014 11,14
27/03/2014,27/03/2014 11,17
27/03/2014,27/03/2014 11,14
27/03/2014,27/03/2014 11,16
27/03/2014,27/03/2014 11,19
27/03/2014,27/03/2014 11,11
27/03/2014,27/03/2014 11,13
27/03/2014,27/03/2014 11,10
27/03/2014,27/03/2014 11,16
27/03/2014,27/03/2014 11,16
27/03/2014,27/03/2014 11,11
27/03/2014,27/03/2014 11,13
27/03/2014,27/03/2014 11,12
27/03/2014,27/03/2014 11,12
27/03/2014,27/03/2014 11,17
27/03/2014,27/03/2014 11,22
27/03/2014,27/03/2014 11,13
27/03/2014,27/03/2014 11,7
27/03/2014,27/03/2014 11,16
27/03/2014,27/03/2014 11,13
27/03/2014,27/03/2014 11,42
27/03/2014,27/03/2014 11,65
27/03/2014,27/03/2014 11,30
27/03/2014,27/03/2014 11,17
27/03/2014,27/03/2014 11,11
27/03/2014,27/03/2014 11,16
27/03/2014,27/03/2014 11,11
27/03/2014,27/03/2014 11,14
27/03/2014,27/03/2014 11,8
27/03/2014,27/03/2014 11,15
27/03/2014,27/03/2014 11,16
27/03/2014,27/03/2014 11,10
27/03/2014,27/03/2014 11,26
27/03/2014,27/03/2014 11,14
27/03/2014,27/03/2014 11,12
27/03/2014,27/03/2014 11,17
27/03/2014,27/03/2014 11,13
27/03/2014,27/03/2014 11,19
27/03/2014,27/03/2014 11,15
27/03/2014,27/03/2014 11,13
27/03/2014,27/03/2014 11,17
27/03/2014,27/03/2014 11,60
27/03/2014,27/03/2014 11,36
27/03/2014,27/03/2014 11,24
27/03/2014,27/03/2014 11,15
27/03/2014,27/03/2014 11,21
27/03/2014,27/03/2014 11,16
27/03/2014,27/03/2014 11,18
27/03/2014,27/03/2014 11,12
27/03/2014,27/03/2014 11,13
27/03/2014,27/03/2014 11,30
27/03/2014,27/03/2014 11,16
27/03/2014,27/03/2014 11,8
27/03/2014,27/03/2014 11,10
27/03/2014,27/03/2014 12,21
27/03/2014,27/03/2014 12,12
27/03/2014,27/03/2014 12,6
27/03/2014,27/03/2014 12,15
27/03/2014,27/03/2014 12,12
27/03/2014,27/03/2014 12,19
27/03/2014,27/03/2014 12,10
27/03/2014,27/03/2014 12,7
27/03/2014,27/03/2014 12,9
27/03/2014,27/03/2014 12,10
27/03/2014,27/03/2014 12,14
27/03/2014,27/03/2014 12,12
27/03/2014,27/03/2014 12,13
27/03/2014,27/03/2014 12,7
27/03/2014,27/03/2014 12,7
27/03/2014,27/03/2014 12,7
27/03/2014,27/03/2014 12,8
27/03/2014,27/03/2014 12,6
27/03/2014,27/03/2014 12,22
27/03/2014,27/03/2014 12,16
27/03/2014,27/03/2014 12,16
27/03/2014,27/03/2014 12,10
27/03/2014,27/03/2014 12,11
27/03/2014,27/03/2014 12,18
27/03/2014,27/03/2014 12,11
27/03/2014,27/03/2014 12,13
27/03/2014,27/03/2014 12,7
27/03/2014,27/03/2014 12,15
27/03/2014,27/03/2014 12,14
27/03/2014,27/03/2014 12,12
27/03/2014,27/03/2014 12,13
27/03/2014,27/03/2014 12,9
27/03/2014,27/03/2014 12,12
27/03/2014,27/03/2014 12,6
27/03/2014,27/03/2014 12,14
27/03/2014,27/03/2014 12,8
27/03/2014,27/03/2014 12,9
27/03/2014,27/03/2014 12,17
27/03/2014,27/03/2014 12,14
27/03/2014,27/03/2014 12,9
27/03/2014,27/03/2014 12,12
27/03/2014,27/03/2014 12,13
27/03/2014,27/03/2014 12,14
27/03/2014,27/03/2014 12,16
27/03/2014,27/03/2014 12,8
27/03/2014,27/03/2014 12,15
27/03/2014,27/03/2014 12,7
27/03/2014,27/03/2014 12,12
27/03/2014,27/03/2014 12,23
27/03/2014,27/03/2014 12,14
27/03/2014,27/03/2014 12,17
27/03/2014,27/03/2014 12,19
27/03/2014,27/03/2014 12,17
27/03/2014,27/03/2014 12,13
27/03/2014,27/03/2014 12,19
27/03/2014,27/03/2014 12,17
27/03/2014,27/03/2014 12,13
27/03/2014,27/03/2014 12,14
27/03/2014,27/03/2014 12,18
27/03/2014,27/03/2014 12,9
27/03/2014,27/03/2014 13,18
27/03/2014,27/03/2014 13,17
27/03/2014,27/03/2014 13,13
27/03/2014,27/03/2014 13,11
27/03/2014,27/03/2014 13,15
27/03/2014,27/03/2014 13,12
27/03/2014,27/03/2014 13,15
27/03/2014,27/03/2014 13,16
27/03/2014,27/03/2014 13,15
27/03/2014,27/03/2014 13,14
27/03/2014,27/03/2014 13,14
27/03/2014,27/03/2014 13,11
27/03/2014,27/03/2014 13,9
27/03/2014,27/03/2014 13,17
27/03/2014,27/03/2014 13,13
27/03/2014,27/03/2014 13,16
27/03/2014,27/03/2014 13,14
27/03/2014,27/03/2014 13,20
27/03/2014,27/03/2014 13,41
27/03/2014,27/03/2014 13,287
27/03/2014,27/03/2014 13,88
27/03/2014,27/03/2014 13,43
27/03/2014,27/03/2014 13,39
27/03/2014,27/03/2014 13,16
27/03/2014,27/03/2014 13,31
27/03/2014,27/03/2014 13,31
27/03/2014,27/03/2014 13,20
27/03/2014,27/03/2014 13,18
27/03/2014,27/03/2014 13,16
27/03/2014,27/03/2014 13,16
27/03/2014,27/03/2014 13,17
27/03/2014,27/03/2014 13,22
27/03/2014,27/03/2014 13,16
27/03/2014,27/03/2014 13,48
27/03/2014,27/03/2014 13,170
27/03/2014,27/03/2014 13,58
27/03/2014,27/03/2014 13,31
27/03/2014,27/03/2014 13,39
27/03/2014,27/03/2014 13,29
27/03/2014,27/03/2014 13,19
27/03/2014,27/03/2014 13,22
27/03/2014,27/03/2014 13,14
27/03/2014,27/03/2014 13,21
27/03/2014,27/03/2014 13,28
27/03/2014,27/03/2014 13,17
27/03/2014,27/03/2014 13,16
27/03/2014,27/03/2014 13,20
27/03/2014,27/03/2014 13,14
27/03/2014,27/03/2014 13,18
27/03/2014,27/03/2014 13,20
27/03/2014,27/03/2014 13,10
27/03/2014,27/03/2014 13,21
27/03/2014,27/03/2014 13,19
27/03/2014,27/03/2014 13,22
27/03/2014,27/03/2014 13,20
27/03/2014,27/03/2014 13,25
27/03/2014,27/03/2014 13,9
27/03/2014,27/03/2014 13,21
27/03/2014,27/03/2014 13,17
27/03/2014,27/03/2014 13,18
27/03/2014,27/03/2014 14,12
27/03/2014,27/03/2014 14,15
27/03/2014,27/03/2014 14,13
27/03/2014,27/03/2014 14,9
27/03/2014,27/03/2014 14,13
27/03/2014,27/03/2014 14,20
27/03/2014,27/03/2014 14,18
27/03/2014,27/03/2014 14,30
27/03/2014,27/03/2014 14,22
27/03/2014,27/03/2014 14,16
27/03/2014,27/03/2014 14,21
27/03/2014,27/03/2014 14,19
27/03/2014,27/03/2014 14,14
27/03/2014,27/03/2014 14,16
27/03/2014,27/03/2014 14,13
27/03/2014,27/03/2014 14,24
27/03/2014,27/03/2014 14,14
27/03/2014,27/03/2014 14,11
27/03/2014,27/03/2014 14,12
27/03/2014,27/03/2014 14,11
27/03/2014,27/03/2014 14,13
27/03/2014,27/03/2014 14,18
27/03/2014,27/03/2014 14,24
27/03/2014,27/03/2014 14,15
27/03/2014,27/03/2014 14,17
27/03/2014,27/03/2014 14,15
27/03/2014,27/03/2014 14,15
27/03/2014,27/03/2014 14,19
27/03/2014,27/03/2014 14,17
27/03/2014,27/03/2014 14,18
27/03/2014,27/03/2014 14,14
27/03/2014,27/03/2014 14,11
27/03/2014,27/03/2014 14,17
27/03/2014,27/03/2014 14,11
27/03/2014,27/03/2014 14,20
27/03/2014,27/03/2014 14,11
27/03/2014,27/03/2014 14,18
27/03/2014,27/03/2014 14,20
27/03/2014,27/03/2014 14,16
27/03/2014,27/03/2014 14,12
27/03/2014,27/03/2014 14,14
27/03/2014,27/03/2014 14,15
27/03/2014,27/03/2014 14,28
27/03/2014,27/03/2014 14,11
27/03/2014,27/03/2014 14,13
27/03/2014,27/03/2014 14,20
27/03/2014,27/03/2014 14,20
27/03/2014,27/03/2014 14,11
27/03/2014,27/03/2014 14,14
27/03/2014,27/03/2014 14,14
27/03/2014,27/03/2014 14,15
27/03/2014,27/03/2014 14,18
27/03/2014,27/03/2014 14,17
27/03/2014,27/03/2014 14,14
27/03/2014,27/03/2014 14,20
27/03/2014,27/03/2014 14,20
27/03/2014,27/03/2014 14,12
27/03/2014,27/03/2014 14,13
27/03/2014,27/03/2014 14,13
27/03/2014,27/03/2014 14,26
27/03/2014,27/03/2014 15,18
27/03/2014,27/03/2014 15,17
27/03/2014,27/03/2014 15,17
27/03/2014,27/03/2014 15,15
27/03/2014,27/03/2014 15,18
27/03/2014,27/03/2014 15,17
27/03/2014,27/03/2014 15,19
27/03/2014,27/03/2014 15,12
27/03/2014,27/03/2014 15,19
27/03/2014,27/03/2014 15,13
27/03/2014,27/03/2014 15,13
27/03/2014,27/03/2014 15,20
27/03/2014,27/03/2014 15,20
27/03/2014,27/03/2014 15,21
27/03/2014,27/03/2014 15,21
27/03/2014,27/03/2014 15,18
27/03/2014,27/03/2014 15,15
27/03/2014,27/03/2014 15,19
27/03/2014,27/03/2014 15,11
27/03/2014,27/03/2014 15,24
27/03/2014,27/03/2014 15,15
27/03/2014,27/03/2014 15,16
27/03/2014,27/03/2014 15,11
27/03/2014,27/03/2014 15,18
27/03/2014,27/03/2014 15,21
27/03/2014,27/03/2014 15,26
27/03/2014,27/03/2014 15,19
27/03/2014,27/03/2014 15,108
27/03/2014,27/03/2014 15,49
27/03/2014,27/03/2014 15,28
27/03/2014,27/03/2014 15,31
27/03/2014,27/03/2014 15,24
27/03/2014,27/03/2014 15,24
27/03/2014,27/03/2014 15,33
27/03/2014,27/03/2014 15,28
27/03/2014,27/03/2014 15,30
27/03/2014,27/03/2014 15,21
27/03/2014,27/03/2014 15,31
27/03/2014,27/03/2014 15,25
27/03/2014,27/03/2014 15,20
27/03/2014,27/03/2014 15,15
27/03/2014,27/03/2014 15,24
27/03/2014,27/03/2014 15,25
27/03/2014,27/03/2014 15,26
27/03/2014,27/03/2014 15,19
27/03/2014,27/03/2014 15,18
27/03/2014,27/03/2014 15,19
27/03/2014,27/03/2014 15,18
27/03/2014,27/03/2014 15,19
27/03/2014,27/03/2014 15,13
27/03/2014,27/03/2014 15,16
27/03/2014,27/03/2014 15,17
27/03/2014,27/03/2014 15,10
27/03/2014,27/03/2014 15,17
27/03/2014,27/03/2014 15,22
27/03/2014,27/03/2014 15,26
27/03/2014,27/03/2014 15,31
27/03/2014,27/03/2014 15,22
27/03/2014,27/03/2014 15,15
27/03/2014,27/03/2014 15,19
27/03/2014,27/03/2014 16,15
27/03/2014,27/03/2014 16,14
27/03/2014,27/03/2014 16,23
27/03/2014,27/03/2014 16,26
27/03/2014,27/03/2014 16,18
27/03/2014,27/03/2014 16,19
27/03/2014,27/03/2014 16,13
27/03/2014,27/03/2014 16,13
27/03/2014,27/03/2014 16,28
27/03/2014,27/03/2014 16,11
27/03/2014,27/03/2014 16,22
27/03/2014,27/03/2014 16,10
27/03/2014,27/03/2014 16,22
27/03/2014,27/03/2014 16,15
27/03/2014,27/03/2014 16,13
27/03/2014,27/03/2014 16,13
27/03/2014,27/03/2014 16,19
27/03/2014,27/03/2014 16,15
27/03/2014,27/03/2014 16,19
27/03/2014,27/03/2014 16,30
27/03/2014,27/03/2014 16,17
27/03/2014,27/03/2014 16,15
27/03/2014,27/03/2014 16,27
27/03/2014,27/03/2014 16,13
27/03/2014,27/03/2014 16,21
27/03/2014,27/03/2014 16,21
27/03/2014,27/03/2014 16,20
27/03/2014,27/03/2014 16,19
27/03/2014,27/03/2014 16,18
27/03/2014,27/03/2014 16,16
27/03/2014,27/03/2014 16,20
27/03/2014,27/03/2014 16,18
27/03/2014,27/03/2014 16,22
27/03/2014,27/03/2014 16,24
27/03/2014,27/03/2014 16,11
27/03/2014,27/03/2014 16,21
27/03/2014,27/03/2014 16,20
27/03/2014,27/03/2014 16,24
27/03/2014,27/03/2014 16,18
27/03/2014,27/03/2014 16,21
27/03/2014,27/03/2014 16,23
27/03/2014,27/03/2014 16,18
27/03/2014,27/03/2014 16,19
27/03/2014,27/03/2014 16,19
27/03/2014,27/03/2014 16,20
27/03/2014,27/03/2014 16,23
27/03/2014,27/03/2014 16,17
27/03/2014,27/03/2014 16,25
27/03/2014,27/03/2014 16,25
27/03/2014,27/03/2014 16,466
27/03/2014,27/03/2014 16,151
27/03/2014,27/03/2014 16,66
27/03/2014,27/03/2014 16,44
27/03/2014,27/03/2014 16,35
27/03/2014,27/03/2014 16,20
27/03/2014,27/03/2014 16,36
27/03/2014,27/03/2014 16,29
27/03/2014,27/03/2014 16,30
27/03/2014,27/03/2014 16,18
27/03/2014,27/03/2014 16,16
27/03/2014,27/03/2014 17,23
27/03/2014,27/03/2014 17,27
27/03/2014,27/03/2014 17,20
27/03/2014,27/03/2014 17,22
27/03/2014,27/03/2014 17,29
27/03/2014,27/03/2014 17,21
27/03/2014,27/03/2014 17,23
27/03/2014,27/03/2014 17,23
27/03/2014,27/03/2014 17,14
27/03/2014,27/03/2014 17,20
27/03/2014,27/03/2014 17,19
27/03/2014,27/03/2014 17,28
27/03/2014,27/03/2014 17,36
27/03/2014,27/03/2014 17,42
27/03/2014,27/03/2014 17,23
27/03/2014,27/03/2014 17,278
27/03/2014,27/03/2014 17,625
27/03/2014,27/03/2014 17,200
27/03/2014,27/03/2014 17,112
27/03/2014,27/03/2014 17,71
27/03/2014,27/03/2014 17,51
27/03/2014,27/03/2014 17,53
27/03/2014,27/03/2014 17,54
27/03/2014,27/03/2014 17,31
27/03/2014,27/03/2014 17,56
27/03/2014,27/03/2014 17,46
27/03/2014,27/03/2014 17,62
27/03/2014,27/03/2014 17,56
27/03/2014,27/03/2014 17,56
27/03/2014,27/03/2014 17,40
27/03/2014,27/03/2014 17,242
27/03/2014,27/03/2014 17,146
27/03/2014,27/03/2014 17,80
27/03/2014,27/03/2014 17,69
27/03/2014,27/03/2014 17,60
27/03/2014,27/03/2014 17,44
27/03/2014,27/03/2014 17,40
27/03/2014,27/03/2014 17,34
27/03/2014,27/03/2014 17,36
27/03/2014,27/03/2014 17,40
27/03/2014,27/03/2014 17,32
27/03/2014,27/03/2014 17,34
27/03/2014,27/03/2014 17,28
27/03/2014,27/03/2014 17,29
27/03/2014,27/03/2014 17,37
27/03/2014,27/03/2014 17,33
27/03/2014,27/03/2014 17,25
27/03/2014,27/03/2014 17,22
27/03/2014,27/03/2014 17,29
27/03/2014,27/03/2014 17,27
27/03/2014,27/03/2014 17,33
27/03/2014,27/03/2014 17,33
27/03/2014,27/03/2014 17,31
27/03/2014,27/03/2014 17,37
27/03/2014,27/03/2014 17,29
27/03/2014,27/03/2014 17,30
27/03/2014,27/03/2014 17,26
27/03/2014,27/03/2014 17,23
27/03/2014,27/03/2014 17,26
27/03/2014,27/03/2014 17,27
27/03/2014,27/03/2014 18,21
27/03/2014,27/03/2014 18,34
27/03/2014,27/03/2014 18,19
27/03/2014,27/03/2014 18,41
27/03/2014,27/03/2014 18,26
27/03/2014,27/03/2014 18,28
27/03/2014,27/03/2014 18,33
27/03/2014,27/03/2014 18,34
27/03/2014,27/03/2014 18,25
27/03/2014,27/03/2014 18,21
27/03/2014,27/03/2014 18,33
27/03/2014,27/03/2014 18,27
27/03/2014,27/03/2014 18,20
27/03/2014,27/03/2014 18,19
27/03/2014,27/03/2014 18,31
27/03/2014,27/03/2014 18,33
27/03/2014,27/03/2014 18,21
27/03/2014,27/03/2014 18,23
27/03/2014,27/03/2014 18,27
27/03/2014,27/03/2014 18,28
27/03/2014,27/03/2014 18,20
27/03/2014,27/03/2014 18,23
27/03/2014,27/03/2014 18,13
27/03/2014,27/03/2014 18,17
27/03/2014,27/03/2014 18,16
27/03/2014,27/03/2014 18,23
27/03/2014,27/03/2014 18,28
27/03/2014,27/03/2014 18,19
27/03/2014,27/03/2014 18,26
27/03/2014,27/03/2014 18,24
27/03/2014,27/03/2014 18,15
27/03/2014,27/03/2014 18,24
27/03/2014,27/03/2014 18,22
27/03/2014,27/03/2014 18,22
27/03/2014,27/03/2014 18,34
27/03/2014,27/03/2014 18,30
27/03/2014,27/03/2014 18,22
27/03/2014,27/03/2014 18,18
27/03/2014,27/03/2014 18,32
27/03/2014,27/03/2014 18,27
27/03/2014,27/03/2014 18,26
27/03/2014,27/03/2014 18,23
27/03/2014,27/03/2014 18,22
27/03/2014,27/03/2014 18,24
27/03/2014,27/03/2014 18,24
27/03/2014,27/03/2014 18,22
27/03/2014,27/03/2014 18,25
27/03/2014,27/03/2014 18,15
27/03/2014,27/03/2014 18,19
27/03/2014,27/03/2014 18,17
27/03/2014,27/03/2014 18,20
27/03/2014,27/03/2014 18,29
27/03/2014,27/03/2014 18,11
27/03/2014,27/03/2014 18,26
27/03/2014,27/03/2014 18,20
27/03/2014,27/03/2014 18,22
27/03/2014,27/03/2014 18,19
27/03/2014,27/03/2014 18,24
27/03/2014,27/03/2014 18,22
27/03/2014,27/03/2014 18,20
27/03/2014,27/03/2014 19,16
27/03/2014,27/03/2014 19,13
27/03/2014,27/03/2014 19,20
27/03/2014,27/03/2014 19,13
27/03/2014,27/03/2014 19,18
27/03/2014,27/03/2014 19,22
27/03/2014,27/03/2014 19,22
27/03/2014,27/03/2014 19,23
27/03/2014,27/03/2014 19,23
27/03/2014,27/03/2014 19,11
27/03/2014,27/03/2014 19,20
27/03/2014,27/03/2014 19,22
27/03/2014,27/03/2014 19,19
27/03/2014,27/03/2014 19,18
27/03/2014,27/03/2014 19,16
27/03/2014,27/03/2014 19,18
27/03/2014,27/03/2014 19,15
27/03/2014,27/03/2014 19,24
27/03/2014,27/03/2014 19,14
27/03/2014,27/03/2014 19,19
27/03/2014,27/03/2014 19,19
27/03/2014,27/03/2014 19,18
27/03/2014,27/03/2014 19,15
27/03/2014,27/03/2014 19,12
27/03/2014,27/03/2014 19,20
27/03/2014,27/03/2014 19,23
27/03/2014,27/03/2014 19,17
27/03/2014,27/03/2014 19,14
27/03/2014,27/03/2014 19,13
27/03/2014,27/03/2014 19,13
27/03/2014,27/03/2014 19,19
27/03/2014,27/03/2014 19,11
27/03/2014,27/03/2014 19,17
27/03/2014,27/03/2014 19,15
27/03/2014,27/03/2014 19,20
27/03/2014,27/03/2014 19,20
