"Date","Avant.Visites","Apres.Visites","Chaine","Heure","GRP","BudgetNet","Format","weekday","nthweek","month","TAv_TAp","TAv","DAYPART","weekday_weekend"
2014-02-12,968,1330,"M6",20,9.62,6123.6,20,"3","06","02",0,"DAA","ACCESS","WD"
2014-02-12,556,2385,"M6",20,7.48,6415.2,20,"3","06","02",1,"ACB","PEAK","WD"
2014-02-12,158,212,"Teva",21,0.17,234.9,20,"3","06","02",1,"EA","PEAK","WD"
2014-02-12,146,161,"SerieClub",21,0.07,38.8,20,"3","06","02",1,"AC","PEAK","WD"
2014-02-12,626,336,"SerieClub",21,0.07,38.8,20,"3","06","02",1,"AC","PEAK","WD"
2014-02-12,108,122,"ParisPremiere",22,0.13,150.66,20,"3","06","02",1,"EAJ","PEAK","WD"
2014-02-12,76,73,"SerieClub",23,0.1,40.6,20,"3","06","02",1,"AC","NIGHT","WD"
2014-02-12,58,75,"ParisPremiere",23,0.12,140.94,20,"3","06","02",1,"EAJ","NIGHT","WD"
2014-02-12,62,765,"M6",23,2.27,1895.4,20,"3","06","02",1,"ACB","NIGHT","WD"
2014-02-13,50,40,"ParisPremiere",7,0.02,4.86,20,"4","06","02",1,"EBL","NIGHT","WD"
2014-02-13,46,63,"ParisPremiere",7,0,4.86,20,"4","06","02",0,"J","DAY","WD"
2014-02-13,104,95,"SerieClub",9,0.03,11.4,20,"4","06","02",1,"AC","DAY","WD"
2014-02-13,96,101,"SerieClub",9,0.06,17.8,20,"4","06","02",1,"AC","DAY","WD"
2014-02-13,300,400,"M6",10,0.24,233.28,20,"4","06","02",1,"CBB","DAY","WD"
2014-02-13,124,160,"Teva",11,0.01,102.06,20,"4","06","02",1,"AB","DAY","WD"
2014-02-13,152,141,"Teva",11,0.03,157.14,20,"4","06","02",0,"AB","DAY","WD"
2014-02-13,96,144,"Teva",12,0.06,223.56,20,"4","06","02",1,"AC","DAY","WD"
2014-02-13,120,560,"M6",12,1.17,1020.6,20,"4","06","02",1,"ACB","DAY","WD"
2014-02-13,134,221,"Teva",12,0.08,251.1,20,"4","06","02",1,"AC","DAY","WD"
2014-02-13,146,260,"Teva",13,0.08,238.14,20,"4","06","02",1,"AC","DAY","WD"
2014-02-13,572,718,"M6",14,3.81,1195.56,20,"4","06","02",1,"ABF","DAY","WD"
2014-02-13,120,148,"SerieClub",15,0.12,47,20,"4","06","02",1,"AC","DAY","WD"
2014-02-13,228,812,"M6",16,1.74,801.9,20,"4","06","02",1,"ABA","DAY","WD"
2014-02-13,150,141,"SerieClub",16,0.12,40.6,20,"4","06","02",1,"AC","DAY","WD"
2014-02-13,128,146,"SerieClub",17,0.14,50.2,20,"4","06","02",1,"AC","DAY","WD"
2014-02-13,140,201,"SerieClub",17,0.2,63.2,20,"4","06","02",1,"AC","DAY","WD"
2014-02-13,184,153,"SerieClub",18,0.09,55,20,"4","06","02",1,"AC","DAY","WD"
2014-02-13,96,837,"M6",19,4.67,1837.08,20,"4","06","02",1,"DDB","ACCESS","WD"
2014-02-13,116,141,"ParisPremiere",19,0.19,92.34,20,"4","06","02",0,"ACC","ACCESS","WD"
2014-02-13,134,129,"SerieClub",19,0.09,53.4,20,"4","06","02",1,"AC","ACCESS","WD"
2014-02-13,222,1535,"M6",20,9.64,6123.6,20,"4","06","02",0,"DAA","ACCESS","WD"
2014-02-13,176,2496,"M6",20,12.03,6998.4,20,"4","06","02",1,"ACB","PEAK","WD"
2014-02-13,214,2737,"M6",21,11.62,7290,20,"4","06","02",1,"ACA","PEAK","WD"
2014-02-13,194,166,"SerieClub",21,0.03,47,20,"4","06","02",1,"AC","PEAK","WD"
2014-02-13,176,199,"ParisPremiere",22,0.36,278.64,20,"4","06","02",1,"AAI","PEAK","WD"
2014-02-13,132,321,"Teva",22,0.19,257.58,20,"4","06","02",1,"AA","NIGHT","WD"
2014-02-13,118,979,"M6",23,5.32,3790.8,20,"4","06","02",1,"ACA","NIGHT","WD"
2014-02-13,58,88,"Teva",23,0.1,124.74,20,"4","06","02",0,"AA","NIGHT","WD"
2014-02-13,34,36,"ParisPremiere",24,0.25,213.84,20,"4","06","02",0,"AAI","NIGHT","WD"
2014-02-13,38,21,"ParisPremiere",24,0.16,157.14,20,"4","06","02",1,"ACC","NIGHT","WD"
2014-02-14,40,37,"Teva",7,0.01,4.86,20,"5","06","02",0,"AA","NIGHT","WD"
2014-02-14,34,52,"ParisPremiere",7,0,4.86,20,"5","06","02",0,"J","DAY","WD"
2014-02-14,60,72,"Teva",8,0.03,24.3,20,"5","06","02",0,"IH","DAY","WD"
2014-02-14,52,72,"SerieClub",8,0.03,17.8,20,"5","06","02",1,"AC","DAY","WD"
2014-02-14,142,158,"M6",10,0.11,58.32,20,"5","06","02",0,"DG","DAY","WD"
2014-02-14,106,153,"Teva",11,0.05,110.16,20,"5","06","02",1,"AB","DAY","WD"
2014-02-14,90,103,"SerieClub",11,0.06,11.4,20,"5","06","02",1,"AC","DAY","WD"
2014-02-14,218,294,"M6",12,1.43,615.6,12,"5","06","02",0,"ACB","DAY","WD"
2014-02-14,120,105,"SerieClub",12,0.09,11.4,12,"5","06","02",0,"AC","DAY","WD"
2014-02-14,106,230,"Teva",13,0.04,277.02,20,"5","06","02",1,"AC","DAY","WD"
2014-02-14,110,113,"SerieClub",13,0.05,16.2,20,"5","06","02",0,"EB","DAY","WD"
2014-02-14,106,182,"Teva",13,0.04,255.96,20,"5","06","02",1,"AC","DAY","WD"
2014-02-14,118,105,"SerieClub",13,0.1,22.6,20,"5","06","02",1,"AC","DAY","WD"
2014-02-14,146,143,"Teva",14,0.05,113.4,20,"5","06","02",1,"AB","DAY","WD"
2014-02-14,128,1038,"M6",15,4.91,1195.56,20,"5","06","02",1,"ABF","DAY","WD"
2014-02-14,204,149,"SerieClub",15,0.14,24.4,20,"5","06","02",1,"AC","DAY","WD"
2014-02-14,114,129,"SerieClub",15,0.13,26,20,"5","06","02",1,"AC","DAY","WD"
2014-02-14,198,186,"SerieClub",16,0.13,26,20,"5","06","02",1,"AC","DAY","WD"
2014-02-14,124,152,"SerieClub",17,0.11,51.8,20,"5","06","02",1,"AC","DAY","WD"
2014-02-14,252,278,"M6",17,2.24,533.52,12,"5","06","02",0,"ABB","DAY","WD"
2014-02-14,178,142,"SerieClub",17,0.12,40,12,"5","06","02",1,"AC","DAY","WD"
2014-02-14,142,112,"SerieClub",18,0.07,29.6,12,"5","06","02",1,"AC","DAY","WD"
2014-02-14,114,658,"M6",19,5.47,1292.76,12,"5","06","02",1,"DDB","ACCESS","WD"
2014-02-14,248,424,"M6",19,4.92,1333.8,12,"5","06","02",0,"DDB","ACCESS","WD"
2014-02-14,284,939,"M6",20,10.35,4309.2,12,"5","06","02",0,"DAA","ACCESS","WD"
2014-02-14,110,235,"Teva",21,0.17,127.68,12,"5","06","02",1,"CBA","PEAK","WD"
2014-02-14,148,321,"Teva",22,0.18,142.5,12,"5","06","02",1,"CBA","PEAK","WD"
2014-02-14,144,1319,"M6",22,8.99,5130,12,"5","06","02",1,"ACA","NIGHT","WD"
2014-02-14,126,91,"SerieClub",22,0.08,24,12,"5","06","02",1,"CC","NIGHT","WD"
2014-02-14,102,98,"ParisPremiere",22,0.33,119.88,20,"5","06","02",0,"CC","NIGHT","WD"
2014-02-14,70,95,"SerieClub",23,0.11,35.6,20,"5","06","02",0,"CC","NIGHT","WD"
2014-02-14,76,74,"ParisPremiere",23,0.31,102.06,20,"5","06","02",1,"CD","NIGHT","WD"
2014-02-14,30,48,"ParisPremiere",24,0.2,72.96,12,"5","06","02",0,"CD","NIGHT","WD"
2014-02-14,48,68,"M6",25,0.1,539.46,20,"5","06","02",1,"ACC","NIGHT","WD"
2014-02-15,92,102,"SerieClub",9,0.08,13.6,12,"6","06","02",1,"AC","NIGHT","WE"
2014-02-15,100,96,"SerieClub",9,0.1,22.6,20,"6","06","02",1,"AC","DAY","WE"
2014-02-15,142,115,"SerieClub",10,0.09,32.4,20,"6","06","02",0,"AC","DAY","WE"
2014-02-15,116,116,"SerieClub",10,0.09,32.4,20,"6","06","02",1,"AC","DAY","WE"
2014-02-15,258,241,"M6",11,1.09,205.2,12,"6","06","02",1,"EBL","DAY","WE"
2014-02-15,212,496,"M6",12,0.74,699.84,20,"6","06","02",1,"EBL","DAY","WE"
2014-02-15,90,94,"SerieClub",12,0.03,17.8,20,"6","06","02",1,"AC","DAY","WE"
2014-02-15,58,207,"Teva",12,0.1,108.54,20,"6","06","02",1,"AC","DAY","WE"
2014-02-15,144,140,"Teva",13,0.1,108.54,20,"6","06","02",0,"AC","DAY","WE"
2014-02-15,98,98,"SerieClub",13,0.03,14.8,12,"6","06","02",1,"AC","DAY","WE"
2014-02-15,86,166,"Teva",13,0.09,78.66,12,"6","06","02",1,"EA","DAY","WE"
2014-02-15,102,114,"ParisPremiere",14,0.14,63.18,20,"6","06","02",1,"EAJ","DAY","WE"
2014-02-15,98,491,"M6",14,1.41,666.9,12,"6","06","02",1,"EAJ","DAY","WE"
2014-02-15,208,355,"Teva",15,0.09,118.26,20,"6","06","02",0,"EA","DAY","WE"
2014-02-15,190,206,"Teva",15,0.09,83.22,12,"6","06","02",1,"EB","DAY","WE"
2014-02-15,512,795,"M6",16,2.06,1020.6,20,"6","06","02",1,"EAJ","DAY","WE"
2014-02-15,162,149,"Teva",16,0.09,79.38,20,"6","06","02",0,"EB","DAY","WE"
2014-02-15,522,412,"M6",17,2.49,666.9,12,"6","06","02",0,"EBD","DAY","WE"
2014-02-15,136,152,"ParisPremiere",17,0.15,51.3,12,"6","06","02",0,"EAJ","DAY","WE"
2014-02-15,176,173,"ParisPremiere",18,0.1,60.42,12,"6","06","02",1,"EBJ","DAY","WE"
2014-02-15,160,615,"M6",18,3.82,882.36,12,"6","06","02",0,"EBF","ACCESS","WE"
2014-02-15,174,149,"ParisPremiere",18,0.09,68.4,12,"6","06","02",0,"EBJ","ACCESS","WE"
2014-02-15,162,110,"SerieClub",19,0.12,42.2,12,"6","06","02",1,"AC","ACCESS","WE"
2014-02-15,102,152,"ParisPremiere",19,0.1,72.96,12,"6","06","02",1,"ACB","ACCESS","WE"
2014-02-15,122,150,"ParisPremiere",20,0.1,87.78,12,"6","06","02",1,"ACB","ACCESS","WE"
2014-02-15,86,139,"SerieClub",20,0.11,60.4,12,"6","06","02",1,"AC","PEAK","WE"
2014-02-15,136,147,"ParisPremiere",20,0.19,121.98,12,"6","06","02",0,"ACB","PEAK","WE"
2014-02-15,140,137,"SerieClub",20,0.07,54.8,12,"6","06","02",1,"AC","PEAK","WE"
2014-02-15,884,851,"M6",21,7.22,2565,12,"6","06","02",1,"ACA","PEAK","WE"
2014-02-15,58,96,"ParisPremiere",22,0.19,109.44,12,"6","06","02",0,"CE","PEAK","WE"
2014-02-15,572,394,"M6",22,6.13,1744.2,12,"6","06","02",1,"ACA","NIGHT","WE"
2014-02-15,78,101,"SerieClub",23,0.01,42.2,12,"6","06","02",1,"AC","NIGHT","WE"
2014-02-16,22,18,"ParisPremiere",7,0,4.86,20,"0","06","02",0,"EBL","NIGHT","WE"
2014-02-16,48,112,"Teva",8,0.1,56.7,20,"0","06","02",1,"C","DAY","WE"
2014-02-16,78,108,"M6",9,0.45,41.04,12,"0","06","02",1,"CBA","DAY","WE"
2014-02-16,96,108,"SerieClub",9,0.06,26,20,"0","06","02",1,"AC","DAY","WE"
2014-02-16,182,167,"Teva",10,0.22,54.72,12,"0","06","02",0,"EA","DAY","WE"
2014-02-16,122,249,"Teva",10,0.19,81,20,"0","06","02",1,"EB","DAY","WE"
2014-02-16,186,146,"ParisPremiere",10,0,55.86,12,"0","06","02",0,"EBF","DAY","WE"
2014-02-16,144,181,"Teva",11,0.22,92.34,20,"0","06","02",1,"E","DAY","WE"
2014-02-16,118,115,"SerieClub",12,0.04,21,20,"0","06","02",1,"AC","DAY","WE"
2014-02-16,102,131,"ParisPremiere",12,0.08,63.18,20,"0","06","02",1,"EBL","DAY","WE"
2014-02-16,88,158,"Teva",13,0.07,111.78,20,"0","06","02",1,"AC","DAY","WE"
2014-02-16,90,86,"SerieClub",13,0.05,21,20,"0","06","02",1,"AC","DAY","WE"
2014-02-16,74,108,"ParisPremiere",13,0.19,61.56,12,"0","06","02",1,"EAJ","DAY","WE"
2014-02-16,122,203,"Teva",13,0.11,106.92,20,"0","06","02",1,"AC","DAY","WE"
2014-02-16,148,143,"Teva",14,0.1,83.22,12,"0","06","02",1,"AC","DAY","WE"
2014-02-16,206,193,"Teva",15,0.1,129.6,20,"0","06","02",1,"AC","DAY","WE"
2014-02-16,146,133,"ParisPremiere",15,0.25,149.04,20,"0","06","02",1,"EAJ","DAY","WE"
2014-02-16,162,1802,"M6",15,4.53,1530.9,20,"0","06","02",1,"EAL","DAY","WE"
2014-02-16,168,239,"Teva",15,0.09,115.02,20,"0","06","02",1,"AC","DAY","WE"
2014-02-16,166,187,"ParisPremiere",16,0.21,79.38,20,"0","06","02",1,"EAJ","DAY","WE"
2014-02-16,748,1326,"M6",17,2.85,1436.4,12,"0","06","02",1,"DDB","DAY","WE"
2014-02-16,204,194,"ParisPremiere",18,0.37,77.52,12,"0","06","02",1,"EAJ","DAY","WE"
2014-02-16,190,1974,"M6",18,5.36,1539,12,"0","06","02",1,"DDB","ACCESS","WE"
2014-02-16,278,285,"Teva",18,0.1,59.28,12,"0","06","02",1,"EA","ACCESS","WE"
2014-02-16,244,172,"SerieClub",18,0.09,68.4,12,"0","06","02",1,"AC","ACCESS","WE"
2014-02-16,206,192,"Teva",19,0.09,66.12,12,"0","06","02",1,"EA","ACCESS","WE"
2014-02-16,134,189,"SerieClub",19,0.13,75.2,12,"0","06","02",1,"AC","ACCESS","WE"
2014-02-16,126,717,"M6",19,4.29,1744.2,12,"0","06","02",0,"DDB","ACCESS","WE"
2014-02-16,200,177,"ParisPremiere",20,0.18,68.4,12,"0","06","02",0,"ACB","ACCESS","WE"
2014-02-16,198,161,"SerieClub",20,0.1,69.6,12,"0","06","02",1,"AC","PEAK","WE"
2014-02-16,680,950,"M6",20,4.02,2770.2,12,"0","06","02",0,"EBL","PEAK","WE"
2014-02-16,166,136,"SerieClub",21,0.05,55.8,12,"0","06","02",1,"AC","PEAK","WE"
2014-02-16,106,97,"SerieClub",21,0.07,40,12,"0","06","02",1,"AC","PEAK","WE"
2014-02-16,96,94,"ParisPremiere",21,0.18,82.08,12,"0","06","02",1,"AAF","PEAK","WE"
2014-02-16,90,102,"SerieClub",22,0.08,61.6,20,"0","06","02",1,"AC","PEAK","WE"
2014-02-16,90,62,"SerieClub",22,0.07,56.8,20,"0","06","02",1,"AC","NIGHT","WE"
2014-02-17,44,41,"SerieClub",8,0.03,6.8,12,"1","07","02",1,"AC","NIGHT","WD"
2014-02-17,84,78,"SerieClub",9,0.04,26,20,"1","07","02",1,"AC","DAY","WD"
2014-02-17,106,103,"SerieClub",10,0.07,11.4,12,"1","07","02",0,"AC","DAY","WD"
2014-02-17,106,78,"SerieClub",11,0.05,27.6,20,"1","07","02",1,"AC","DAY","WD"
2014-02-17,90,82,"SerieClub",11,0.07,16.2,20,"1","07","02",1,"AB","DAY","WD"
2014-02-17,118,88,"Teva",12,0.05,213.84,20,"1","07","02",1,"AC","DAY","WD"
2014-02-17,614,368,"M6",12,1.8,1020.6,20,"1","07","02",1,"ACB","DAY","WD"
2014-02-17,200,97,"SerieClub",12,0.1,19.4,20,"1","07","02",0,"AB","DAY","WD"
2014-02-17,226,161,"Teva",13,0.08,244.62,20,"1","07","02",1,"AC","DAY","WD"
2014-02-17,90,98,"SerieClub",13,0.03,21.6,12,"1","07","02",1,"AC","DAY","WD"
2014-02-17,134,103,"Teva",14,0.12,72.96,12,"1","07","02",0,"AC","DAY","WD"
2014-02-17,100,84,"SerieClub",14,0.04,45.4,20,"1","07","02",1,"AC","DAY","WD"
2014-02-17,114,1227,"M6",14,4.92,1108.08,20,"1","07","02",1,"AAA","DAY","WD"
2014-02-17,244,600,"M6",15,4.19,574.56,12,"1","07","02",0,"AAA","DAY","WD"
2014-02-17,164,130,"SerieClub",16,0.15,36.4,12,"1","07","02",1,"AC","DAY","WD"
2014-02-17,136,501,"M6",18,2.3,902.88,12,"1","07","02",1,"CBA","DAY","WD"
2014-02-17,172,195,"Teva",18,0.01,85.5,12,"1","07","02",1,"AC","ACCESS","WD"
2014-02-17,134,122,"ParisPremiere",18,0.2,63.84,12,"1","07","02",1,"ACC","ACCESS","WD"
2014-02-17,266,580,"M6",18,4.41,1128.6,12,"1","07","02",1,"CBA","ACCESS","WD"
2014-02-17,148,185,"Teva",18,0,104.88,12,"1","07","02",1,"AC","ACCESS","WD"
2014-02-17,98,112,"ParisPremiere",19,0.19,71.82,12,"1","07","02",1,"ACC","ACCESS","WD"
2014-02-17,602,415,"M6",19,4.14,1333.8,12,"1","07","02",1,"DDB","ACCESS","WD"
2014-02-17,122,93,"ParisPremiere",19,0.13,64.98,12,"1","07","02",0,"ACC","ACCESS","WD"
2014-02-17,136,150,"ParisPremiere",19,0.09,78.66,12,"1","07","02",1,"ACB","ACCESS","WD"
2014-02-17,750,777,"M6",20,9.03,4309.2,12,"1","07","02",0,"DAA","ACCESS","WD"
2014-02-17,192,212,"Teva",20,0.01,118.56,12,"1","07","02",1,"AC","PEAK","WD"
2014-02-17,858,878,"M6",20,5.82,4104,12,"1","07","02",0,"EBD","PEAK","WD"
2014-02-17,130,121,"ParisPremiere",21,0.12,92.34,12,"1","07","02",1,"EAG","PEAK","WD"
2014-02-17,100,172,"Teva",21,0.28,204.06,12,"1","07","02",1,"AA","PEAK","WD"
2014-02-17,98,159,"Teva",22,0.29,175.56,12,"1","07","02",1,"AA","PEAK","WD"
2014-02-17,54,45,"ParisPremiere",23,0.1,110.16,20,"1","07","02",1,"ACC","NIGHT","WD"
2014-02-17,58,253,"M6",24,0.8,524.88,20,"1","07","02",1,"EBL","NIGHT","WD"
2014-02-18,76,65,"SerieClub",8,0.05,14.6,20,"2","07","02",1,"AC","NIGHT","WD"
2014-02-18,136,620,"M6",10,0.08,262.44,20,"2","07","02",1,"CBB","DAY","WD"
2014-02-18,106,188,"Teva",11,0.03,102.06,20,"2","07","02",1,"AB","DAY","WD"
2014-02-18,118,320,"M6",11,0.54,277.02,12,"2","07","02",1,"ACB","DAY","WD"
2014-02-18,116,653,"M6",12,0.9,1020.6,20,"2","07","02",1,"ACB","DAY","WD"
2014-02-18,374,434,"M6",12,1.61,874.8,20,"2","07","02",0,"EBL","DAY","WD"
2014-02-18,106,178,"Teva",13,0.05,270.54,20,"2","07","02",1,"AC","DAY","WD"
2014-02-18,130,625,"M6",13,2.54,1253.88,20,"2","07","02",1,"ACB","DAY","WD"
2014-02-18,132,244,"Teva",13,0.06,241.38,20,"2","07","02",1,"AC","DAY","WD"
2014-02-18,120,107,"SerieClub",14,0.06,27.6,20,"2","07","02",1,"AC","DAY","WD"
2014-02-18,94,138,"ParisPremiere",14,0.29,64.8,20,"2","07","02",1,"AC","DAY","WD"
2014-02-18,126,87,"SerieClub",14,0.08,35.6,20,"2","07","02",1,"AC","DAY","WD"
2014-02-18,96,1140,"M6",14,4.15,1108.08,20,"2","07","02",1,"ABA","DAY","WD"
2014-02-18,114,131,"Teva",15,0.08,69.54,12,"2","07","02",1,"AB","DAY","WD"
2014-02-18,252,196,"SerieClub",15,0.17,32,12,"2","07","02",1,"AC","DAY","WD"
2014-02-18,118,111,"Teva",16,0.09,82.62,20,"2","07","02",1,"AB","DAY","WD"
2014-02-18,120,129,"SerieClub",16,0.11,30.8,20,"2","07","02",1,"AC","DAY","WD"
2014-02-18,140,103,"SerieClub",17,0.14,42.2,20,"2","07","02",1,"AC","DAY","WD"
2014-02-18,136,126,"Teva",17,0,66.42,20,"2","07","02",0,"AA","DAY","WD"
2014-02-18,144,105,"ParisPremiere",18,0.15,45.6,12,"2","07","02",1,"AC","DAY","WD"
2014-02-18,90,108,"ParisPremiere",19,0.16,39.9,12,"2","07","02",1,"AC","ACCESS","WD"
2014-02-18,110,514,"M6",19,3.69,1333.8,12,"2","07","02",1,"DDB","ACCESS","WD"
2014-02-18,116,128,"ParisPremiere",19,0.14,61.56,12,"2","07","02",0,"AC","ACCESS","WD"
2014-02-18,102,86,"SerieClub",19,0.1,42.2,12,"2","07","02",1,"AC","ACCESS","WD"
2014-02-18,98,1170,"M6",20,9.13,4309.2,12,"2","07","02",0,"DAA","ACCESS","WD"
2014-02-18,188,195,"SerieClub",20,0.08,37.6,12,"2","07","02",1,"AC","PEAK","WD"
2014-02-18,126,141,"ParisPremiere",21,0.38,153.9,20,"2","07","02",1,"AA","PEAK","WD"
2014-02-18,162,143,"Teva",21,0.19,292.98,12,"2","07","02",1,"AC","PEAK","WD"
2014-02-18,82,97,"ParisPremiere",22,0.32,87.78,12,"2","07","02",1,"AA","PEAK","WD"
2014-02-18,294,938,"M6",22,4.3,3078,12,"2","07","02",1,"AAC","NIGHT","WD"
2014-02-18,112,103,"ParisPremiere",22,0.25,134.46,20,"2","07","02",1,"AA","NIGHT","WD"
2014-02-18,154,118,"Teva",22,0.09,169.86,12,"2","07","02",1,"AC","NIGHT","WD"
2014-02-18,68,81,"SerieClub",23,0.08,30.8,12,"2","07","02",1,"AC","NIGHT","WD"
2014-02-18,60,190,"M6",24,1.41,574.56,12,"2","07","02",1,"AAB","NIGHT","WD"
2014-02-19,60,40,"SerieClub",8,0.03,11.4,20,"3","07","02",1,"AC","NIGHT","WD"
2014-02-19,64,67,"SerieClub",9,0.06,21,20,"3","07","02",1,"AC","DAY","WD"
2014-02-19,56,104,"Teva",11,0.04,113.4,20,"3","07","02",1,"AB","DAY","WD"
2014-02-19,102,99,"SerieClub",11,0.05,11.4,20,"3","07","02",1,"AB","DAY","WD"
2014-02-19,302,228,"M6",12,0.87,718.2,12,"3","07","02",1,"AC","DAY","WD"
2014-02-19,206,171,"Teva",13,0.05,259.2,20,"3","07","02",1,"AC","DAY","WD"
2014-02-19,130,143,"Teva",13,0.06,139.32,20,"3","07","02",0,"AC","DAY","WD"
2014-02-19,774,566,"M6",14,3.87,1253.88,20,"3","07","02",0,"AA","DAY","WD"
2014-02-19,142,131,"ParisPremiere",14,0.33,61.56,12,"3","07","02",1,"AC","DAY","WD"
2014-02-19,336,536,"M6",14,3.9,779.76,12,"3","07","02",1,"AB","DAY","WD"
2014-02-19,134,144,"Teva",14,0.07,98.04,12,"3","07","02",1,"EB","DAY","WD"
2014-02-19,122,139,"ParisPremiere",14,0.36,76.14,20,"3","07","02",1,"AC","DAY","WD"
2014-02-19,188,178,"SerieClub",15,0.15,40.6,20,"3","07","02",1,"AC","DAY","WD"
2014-02-19,130,121,"SerieClub",15,0.16,37.6,12,"3","07","02",1,"AC","DAY","WD"
2014-02-19,314,677,"M6",15,2.51,758.16,20,"3","07","02",1,"AB","DAY","WD"
2014-02-19,116,148,"ParisPremiere",16,0.39,84.24,20,"3","07","02",1,"AC","DAY","WD"
2014-02-19,144,160,"ParisPremiere",16,0.21,38.88,20,"3","07","02",1,"AC","DAY","WD"
2014-02-19,124,140,"SerieClub",16,0.15,47,20,"3","07","02",1,"AC","DAY","WD"
2014-02-19,154,144,"Teva",16,0.08,82.62,20,"3","07","02",1,"EB","DAY","WD"
2014-02-19,126,132,"ParisPremiere",17,0.19,69.54,12,"3","07","02",1,"AC","DAY","WD"
2014-02-19,132,158,"Teva",17,0.06,44.46,12,"3","07","02",0,"AA","DAY","WD"
2014-02-19,128,492,"M6",18,3.19,902.88,12,"3","07","02",1,"CBA","DAY","WD"
2014-02-19,170,142,"SerieClub",18,0.18,45.6,12,"3","07","02",1,"AC","ACCESS","WD"
2014-02-19,156,713,"M6",18,4.34,1128.6,12,"3","07","02",1,"CBA","ACCESS","WD"
2014-02-19,104,107,"ParisPremiere",19,0.21,57,12,"3","07","02",1,"AC","ACCESS","WD"
2014-02-19,188,512,"M6",19,4.25,1333.8,12,"3","07","02",1,"EB","ACCESS","WD"
2014-02-19,140,145,"ParisPremiere",19,0.13,66.12,12,"3","07","02",0,"AC","ACCESS","WD"
2014-02-19,112,127,"ParisPremiere",19,0.14,96.9,12,"3","07","02",1,"AA","ACCESS","WD"
2014-02-19,240,214,"Teva",20,0.02,117.42,12,"3","07","02",1,"AC","ACCESS","WD"
2014-02-19,162,1567,"M6",20,9.33,4924.8,12,"3","07","02",1,"AA","PEAK","WD"
2014-02-19,178,1064,"M6",20,5.75,4104,12,"3","07","02",0,"AA","PEAK","WD"
2014-02-19,190,197,"Teva",21,0.17,165.3,12,"3","07","02",1,"AC","PEAK","WD"
2014-02-19,126,1453,"M6",21,5.43,3488.4,12,"3","07","02",1,"EB","PEAK","WD"
2014-02-19,124,107,"SerieClub",22,0.1,25,12,"3","07","02",1,"AC","PEAK","WD"
2014-02-19,74,65,"SerieClub",22,0.1,40.6,20,"3","07","02",1,"AC","NIGHT","WD"
2014-02-19,92,168,"Teva",22,0.15,153.9,20,"3","07","02",1,"AC","NIGHT","WD"
2014-02-20,80,86,"SerieClub",8,0.03,11.4,20,"4","07","02",1,"AC","NIGHT","WD"
2014-02-20,92,102,"SerieClub",9,0.06,14.6,20,"4","07","02",1,"AC","DAY","WD"
2014-02-20,96,88,"SerieClub",9,0.06,12.6,12,"4","07","02",1,"AC","DAY","WD"
2014-02-20,114,621,"M6",10,0.28,262.44,20,"4","07","02",1,"CBA","DAY","WD"
2014-02-20,62,120,"Teva",12,0.06,223.56,20,"4","07","02",1,"AC","DAY","WD"
2014-02-20,412,442,"M6",12,1.1,1020.6,20,"4","07","02",1,"AC","DAY","WD"
2014-02-20,90,679,"M6",13,3.11,1253.88,20,"4","07","02",1,"AA","DAY","WD"
2014-02-20,130,245,"Teva",13,0.08,238.14,20,"4","07","02",1,"AC","DAY","WD"
2014-02-20,124,1055,"M6",14,4.43,1108.08,20,"4","07","02",1,"AB","DAY","WD"
2014-02-20,106,144,"Teva",14,0.06,79.38,20,"4","07","02",1,"AB","DAY","WD"
2014-02-20,572,189,"SerieClub",15,0.11,27.4,12,"4","07","02",1,"AC","DAY","WD"
2014-02-20,124,150,"SerieClub",16,0.12,47,20,"4","07","02",1,"AC","DAY","WD"
2014-02-20,128,737,"M6",16,2.68,729,20,"4","07","02",1,"AB","DAY","WD"
2014-02-20,160,124,"SerieClub",16,0.12,40.6,20,"4","07","02",1,"AC","DAY","WD"
2014-02-20,126,122,"SerieClub",17,0.14,35.4,12,"4","07","02",1,"AC","DAY","WD"
2014-02-20,134,140,"Teva",17,0,36.48,12,"4","07","02",0,"AA","DAY","WD"
2014-02-20,128,102,"SerieClub",18,0.2,44.4,12,"4","07","02",1,"AC","DAY","WD"
2014-02-20,388,365,"M6",18,3.16,902.88,12,"4","07","02",1,"CBA","ACCESS","WD"
2014-02-20,122,122,"ParisPremiere",18,0.17,37.62,12,"4","07","02",1,"AC","ACCESS","WD"
2014-02-20,126,126,"ParisPremiere",19,0.19,28.5,12,"4","07","02",1,"AC","ACCESS","WD"
2014-02-20,88,706,"M6",19,4.2,1333.8,12,"4","07","02",1,"EB","ACCESS","WD"
2014-02-20,220,182,"Teva",19,0,109.44,12,"4","07","02",1,"AC","ACCESS","WD"
2014-02-20,104,138,"ParisPremiere",20,0.1,102.6,12,"4","07","02",1,"AA","ACCESS","WD"
2014-02-20,118,1046,"M6",20,8.31,4309.2,12,"4","07","02",0,"D","PEAK","WD"
2014-02-20,120,112,"Teva",22,0.13,173.34,20,"4","07","02",1,"AA","PEAK","WD"
2014-02-20,44,64,"ParisPremiere",23,0.33,268.92,20,"4","07","02",1,"AA","NIGHT","WD"
2014-02-20,72,545,"M6",23,3.17,1749.6,20,"4","07","02",1,"AC","NIGHT","WD"
