"Date","visits_gain","Chaine","Ecran","Version","Heure","GRP","BudgetNet","Format","Isole","TAv","EmAv","TAp","EmAp","weekday","nthweek","month"
2014-05-04,40,5,1011,13,10,0.26,150.66,20,1,36,313,41,572,0,17,5
2014-05-04,240,1,1040,10,10,0.27,123.12,12,0,19,539,18,576,0,17,5
2014-05-04,240,5,1051,11,10,0.18,107.16,12,0,41,535,41,572,0,17,5
2014-05-04,234,1,1105,11,10,0.51,153.9,12,0,19,544,18,581,0,17,5
2014-05-04,-39,5,1111,6,11,0.15,139.32,20,0,35,276,34,296,0,17,5
2014-05-04,32,5,1121,13,11,0.17,126.36,20,1,41,728,41,752,0,17,5
2014-05-04,93,3,1200,11,11,0.34,204.174,12,1,52,280,51,299,0,17,5
2014-05-04,132,3,1429,11,14,0.42,184.68,12,1,13,441,13,659,0,17,5
2014-05-04,473,1,1650,10,16,2.51,1128.6,12,1,46,182,46,195,0,17,5
2014-05-04,352,1,1740,10,17,1.59,820.8,12,1,46,182,31,29,0,17,5
2014-05-04,300,3,1820,6,18,0.5,1122.66,20,1,17,693,16,728,0,17,5
2014-05-04,333,3,1930,11,19,0.47,995.22,12,1,52,699,51,734,0,17,5
2014-05-04,286,3,2000,10,20,0.72,642.276,12,1,52,699,51,734,0,17,5
2014-05-04,-9,5,2031,10,20,0.28,216.6,12,1,23,600,22,638,0,17,5
2014-05-04,204,3,2060,10,20,0.79,790.02,12,1,41,718,1,107,0,17,5
2014-05-04,108,5,2131,10,21,0.62,469.68,12,1,17,729,16,753,0,17,5
2014-05-04,90,5,2141,11,22,0.62,469.68,12,1,17,729,16,753,0,17,5
2014-05-04,304,3,2160,11,22,2.14,1015.74,12,1,1,95,1,109,0,17,5
2014-05-05,37,3,809,13,7,0.22,109.35,20,1,24,778,23,797,1,18,5
2014-05-05,52,3,839,6,8,0.25,109.35,20,1,24,778,42,690,1,18,5
2014-05-05,91,3,930,13,9,0.01,225.99,20,1,52,768,51,789,1,18,5
2014-05-05,57,1,950,10,10,0,41.04,12,1,34,562,25,514,1,18,5
2014-05-05,68,1,1015,10,10,0.01,164.16,12,1,26,477,25,514,1,18,5
2014-05-05,77,3,1100,11,10,0,148.77,12,1,52,652,51,61,1,18,5
2014-05-05,72,3,1130,10,11,0,162.108,12,1,52,54,51,65,1,18,5
2014-05-05,115,1,1230,11,12,0.74,646.38,12,1,20,414,19,459,1,18,5
2014-05-05,45,3,1230,11,12,0.25,164.16,12,1,52,719,16,322,1,18,5
2014-05-05,54,1,1240,11,12,0.63,615.6,12,0,20,414,42,678,1,18,5
2014-05-05,48,5,1231,10,12,0.04,104.88,12,0,11,91,11,103,1,18,5
2014-05-05,270,3,1250,6,13,0.24,408.24,20,0,17,302,16,322,1,18,5
2014-05-05,173,1,1305,11,13,2.7,984.96,12,0,19,682,18,715,1,18,5
2014-05-05,168,3,1320,13,13,0.08,539.46,20,1,1,507,1,544,1,18,5
2014-05-05,172,3,1350,10,14,0.18,353.97,12,1,1,492,1,529,1,18,5
2014-05-05,36,5,1341,6,14,0.1,123.12,20,1,11,583,11,618,1,18,5
2014-05-05,50,5,1421,13,14,0.1,93.96,20,1,11,583,11,618,1,18,5
2014-05-05,197,1,1515,11,15,3.25,615.6,12,1,15,424,42,678,1,18,5
2014-05-05,158,1,1530,10,15,2.48,595.08,12,1,42,637,19,378,1,18,5
2014-05-05,12,3,1530,11,15,0.21,199.044,12,1,1,483,1,521,1,18,5
2014-05-05,44,5,1511,6,16,0.08,79.38,20,1,11,184,11,197,1,18,5
2014-05-05,20,5,1641,13,16,0.08,56.7,20,1,11,184,16,753,1,18,5
2014-05-05,435,1,1710,11,17,1.95,697.68,12,1,26,477,25,514,1,18,5
2014-05-05,349,1,1900,6,18,3.83,1749.6,20,1,26,403,25,446,1,18,5
2014-05-05,338,1,1930,10,19,1.89,1179.9,12,1,33,1,32,11,1,18,5
2014-05-05,16,5,1851,10,19,0.09,116.28,12,1,17,729,16,753,1,18,5
2014-05-05,28,5,2151,11,21,0.13,148.2,12,1,2,634,2,675,1,18,5
2014-05-06,27,3,809,13,7,0.18,109.35,20,1,24,778,23,797,2,18,5
2014-05-06,18,3,839,10,8,0.13,76.95,12,1,24,778,42,678,2,18,5
2014-05-06,43,5,1001,13,10,0.15,34.02,20,1,11,186,11,199,2,18,5
2014-05-06,94,1,1015,10,10,0.5,164.16,12,1,26,477,25,514,2,18,5
2014-05-06,60,3,1100,10,10,0.11,148.77,12,1,52,638,51,60,2,18,5
2014-05-06,23,5,1131,6,11,0.09,68.04,20,1,11,628,11,669,2,18,5
2014-05-06,129,3,1130,11,11,0.11,162.108,12,0,52,50,51,60,2,18,5
2014-05-06,40,1,1120,11,11,0.52,266.76,12,0,20,410,19,455,2,18,5
2014-05-06,148,1,1205,13,11,0.77,524.88,20,1,20,410,19,459,2,18,5
2014-05-06,157,1,1230,11,12,1.13,646.38,12,0,20,414,19,459,2,18,5
2014-05-06,-29,3,1230,6,12,0.14,233.28,20,0,52,719,16,331,2,18,5
2014-05-06,60,1,1240,10,12,0.72,615.6,12,1,20,414,42,687,2,18,5
2014-05-06,160,3,1250,13,13,0.14,408.24,20,1,17,311,16,331,2,18,5
2014-05-06,238,1,1305,10,13,2.69,984.96,12,1,19,682,18,715,2,18,5
2014-05-06,202,1,1340,10,13,2.59,872.1,12,1,19,682,33,598,2,18,5
2014-05-06,146,3,1320,6,13,0.44,539.46,20,1,1,504,1,541,2,18,5
2014-05-06,208,3,1350,13,14,0.3,503.01,20,1,1,515,1,551,2,18,5
2014-05-06,356,1,1410,6,14,5.31,1312.2,20,1,15,752,15,774,2,18,5
2014-05-06,64,5,1421,11,14,0.11,50.16,12,1,11,552,11,589,2,18,5
2014-05-06,184,3,1500,6,15,0.45,303.264,20,1,1,489,1,526,2,18,5
2014-05-06,64,5,1511,13,15,0.09,66.42,20,0,11,175,11,189,2,18,5
2014-05-06,167,1,1530,13,15,3.79,845.64,20,0,42,637,19,367,2,18,5
2014-05-06,412,3,1530,11,15,0.45,199.044,12,0,1,486,1,523,2,18,5
2014-05-06,221,1,1610,11,16,3.02,574.56,12,1,20,340,19,367,2,18,5
2014-05-06,828,1,1710,6,17,3.34,991.44,20,0,26,477,25,514,2,18,5
2014-05-06,784,5,1741,10,17,0.04,58.14,12,0,17,729,16,753,2,18,5
2014-05-06,121,3,1820,10,18,0.4,364.23,12,1,52,469,51,506,2,18,5
2014-05-06,487,1,1900,11,18,3.48,1231.2,12,1,26,403,25,446,2,18,5
2014-05-06,326,5,1841,10,18,0.09,108.3,12,0,17,729,16,753,2,18,5
2014-05-06,698,3,1850,13,18,0.8,699.84,20,0,52,469,51,506,2,18,5
2014-05-06,311,1,1930,10,19,2.61,1179.9,12,1,33,3,32,11,2,18,5
2014-05-06,252,3,2000,10,19,0.7,677.16,12,1,1,488,1,525,2,18,5
2014-05-06,579,1,2010,10,20,8.27,3898.8,12,1,32,432,18,715,2,18,5
2014-05-06,313,3,2140,11,21,1.2,959.31,12,1,52,256,51,271,2,18,5
2014-05-07,48,3,809,6,7,0.29,109.35,20,1,24,778,23,797,3,18,5
2014-05-07,23,3,839,13,8,0.43,109.35,20,1,24,778,42,690,3,18,5
2014-05-07,101,1,1015,10,10,0,164.16,12,1,26,477,25,514,3,18,5
2014-05-07,148,1,1120,10,11,0.13,266.76,12,0,20,414,19,459,3,18,5
2014-05-07,148,3,1130,10,11,0.08,162.108,12,0,52,567,51,247,3,18,5
2014-05-07,153,1,1205,13,11,0.62,524.88,20,1,20,414,19,457,3,18,5
2014-05-07,53,3,1220,11,11,0.01,139.536,12,1,52,239,51,252,3,18,5
2014-05-07,107,1,1230,11,12,1.08,646.38,12,0,20,412,19,457,3,18,5
2014-05-07,-9,5,1231,6,12,0.06,121.5,20,0,11,107,11,124,3,18,5
2014-05-07,87,3,1230,11,12,0.01,164.16,12,0,52,719,16,320,3,18,5
2014-05-07,96,1,1240,10,12,0.75,615.6,12,0,20,412,42,678,3,18,5
2014-05-07,62,1,1250,10,12,1.27,666.9,12,0,42,637,33,598,3,18,5
2014-05-07,-31,3,1239,10,12,0,164.16,12,0,20,299,19,318,3,18,5
2014-05-07,45,5,1251,13,12,0.08,136.08,20,1,11,107,11,124,3,18,5
2014-05-07,41,5,1311,10,13,0.07,93.48,12,0,11,107,11,513,3,18,5
2014-05-07,124,3,1320,10,13,0.19,379.62,12,0,1,514,1,550,3,18,5
2014-05-07,285,1,1410,11,14,3.69,923.4,12,1,15,619,15,658,3,18,5
2014-05-07,167,3,1420,6,14,0,495.72,20,1,1,507,1,544,3,18,5
2014-05-07,498,1,1440,6,14,4.04,1224.72,20,1,15,619,15,658,3,18,5
2014-05-07,283,3,1500,13,15,0,303.264,20,1,1,490,1,527,3,18,5
2014-05-07,188,1,1515,11,15,3.21,615.6,12,0,15,619,42,678,3,18,5
2014-05-07,110,1,1530,13,15,2.79,845.64,20,0,42,637,19,361,3,18,5
2014-05-07,315,1,1610,6,16,2,816.48,20,0,20,334,19,361,3,18,5
2014-05-07,-39,5,1611,6,16,0.09,71.28,20,0,11,91,11,103,3,18,5
2014-05-07,866,1,1710,11,17,3.73,697.68,12,1,26,477,25,514,3,18,5
2014-05-07,199,3,1820,6,18,0.38,517.59,20,1,52,459,51,496,3,18,5
2014-05-07,557,3,1850,13,18,0.7,699.84,20,1,52,459,51,496,3,18,5
2014-05-07,393,1,1930,11,19,2.77,1179.9,12,1,33,1,32,8,3,18,5
2014-05-07,5,5,1851,13,19,0.08,170.1,20,1,17,729,16,753,3,18,5
2014-05-07,167,3,2050,10,20,0.8,625.86,12,1,52,565,51,608,3,18,5
2014-05-07,49,5,2141,11,21,0.11,118.56,12,1,11,77,11,87,3,18,5
2014-05-07,624,1,2160,11,21,3.31,3078,12,1,26,624,25,664,3,18,5
2014-05-07,266,3,2360,11,23,0.92,359.1,12,1,52,573,51,607,3,18,5
2014-05-08,28,3,809,6,7,0,109.35,20,1,47,664,42,678,4,18,5
2014-05-08,88,3,930,11,9,0.85,159.03,12,1,52,280,51,299,4,18,5
2014-05-08,4,5,931,11,9,0.1,26.22,12,1,11,549,11,586,4,18,5
2014-05-08,33,1,950,10,10,0.01,41.04,12,1,34,562,25,514,4,18,5
2014-05-08,154,1,1015,10,10,0.17,164.16,12,1,26,477,25,514,4,18,5
2014-05-08,48,5,1131,6,11,0.08,63.18,20,1,11,583,11,618,4,18,5
2014-05-08,121,1,1120,11,11,0.65,266.76,12,1,20,420,19,465,4,18,5
2014-05-08,191,1,1205,11,11,0.63,369.36,12,1,20,420,19,459,4,18,5
2014-05-08,-52,3,1220,10,11,0.89,139.536,12,1,52,289,51,304,4,18,5
2014-05-08,372,3,1230,13,12,0.56,218.7,20,0,52,289,51,604,4,18,5
2014-05-08,374,1,1230,13,12,0.96,918.54,20,0,20,414,19,459,4,18,5
2014-05-08,106,1,1240,11,12,1.05,615.6,12,1,20,414,42,687,4,18,5
2014-05-08,278,3,1250,6,13,0.44,408.24,20,1,1,528,1,564,4,18,5
2014-05-08,531,1,1305,10,13,4.45,984.96,12,0,19,682,18,715,4,18,5
2014-05-08,93,3,1320,13,13,0.12,539.46,20,0,1,506,1,543,4,18,5
2014-05-08,460,1,1340,6,13,2.77,1239.3,20,1,19,682,33,598,4,18,5
2014-05-08,-35,5,1421,1,14,0.11,82.62,20,1,36,536,35,573,4,18,5
2014-05-08,241,3,1420,10,14,0,348.84,12,1,1,501,1,538,4,18,5
2014-05-08,80,5,1341,6,14,0.15,134.46,20,1,36,536,35,573,4,18,5
2014-05-08,241,3,1500,11,15,0.11,213.408,12,1,1,517,1,553,4,18,5
2014-05-08,335,3,1530,6,15,0,282.852,20,1,1,494,1,531,4,18,5
2014-05-08,139,5,1511,13,15,0.09,76.14,20,1,36,669,35,703,4,18,5
2014-05-08,343,1,1610,11,16,1.07,523.26,12,1,3,663,25,514,4,18,5
2014-05-08,574,5,1611,6,16,0.05,56.7,20,0,36,669,35,703,4,18,5
2014-05-08,1241,1,1640,13,16,1.97,743.58,20,0,26,477,25,514,4,18,5
2014-05-08,1336,1,1710,6,17,3.43,991.44,20,1,26,477,25,514,4,18,5
2014-05-08,79,5,1741,13,17,0.03,63.18,20,1,36,669,16,753,4,18,5
2014-05-08,334,3,1820,13,18,0.32,503.01,20,1,52,475,51,512,4,18,5
2014-05-08,83,5,1851,10,19,0.07,135.66,12,1,17,729,16,753,4,18,5
2014-05-08,475,1,1940,10,19,2.73,1415.88,12,1,44,191,33,598,4,18,5
2014-05-08,41,5,2141,1,21,0.15,180.12,12,1,2,87,2,99,4,18,5
2014-05-09,21,3,809,6,7,0.22,109.35,20,1,24,778,23,797,5,18,5
2014-05-09,19,3,839,10,8,0.13,76.95,12,1,24,778,42,690,5,18,5
2014-05-09,76,3,930,10,9,0.01,159.03,12,1,52,765,51,786,5,18,5
2014-05-09,99,1,1015,10,10,0.1,164.16,12,1,26,477,25,514,5,18,5
2014-05-09,131,1,1120,11,11,0.02,266.76,12,1,20,414,19,459,5,18,5
2014-05-09,145,1,1205,13,11,0.21,524.88,20,1,20,414,19,457,5,18,5
2014-05-09,106,1,1230,11,12,0.56,646.38,12,1,20,412,19,457,5,18,5
2014-05-09,69,3,1230,13,12,0.05,218.7,20,1,52,722,16,312,5,18,5
2014-05-09,32,1,1240,10,12,0.23,615.6,12,1,20,412,42,678,5,18,5
2014-05-09,117,1,1250,10,12,0.34,666.9,12,0,42,637,33,598,5,18,5
2014-05-09,-25,3,1239,11,12,0.18,164.16,12,0,20,293,19,311,5,18,5
2014-05-09,23,5,1251,6,12,0.09,163.62,20,1,11,44,11,54,5,18,5
2014-05-09,129,3,1250,6,13,0.19,408.24,20,1,17,294,16,312,5,18,5
2014-05-09,320,1,1305,6,13,2.56,1399.68,20,1,19,682,18,715,5,18,5
2014-05-09,221,3,1320,13,13,0.05,539.46,20,0,1,498,1,535,5,18,5
2014-05-09,202,1,1340,11,13,2.48,1005.48,12,0,19,682,33,598,5,18,5
2014-05-09,653,1,1410,13,14,3.09,1166.4,20,0,7,352,7,385,5,18,5
2014-05-09,237,5,1341,13,14,0.12,126.36,20,0,11,348,11,381,5,18,5
2014-05-09,93,3,1420,6,14,0.27,495.72,20,1,1,502,1,539,5,18,5
2014-05-09,629,1,1440,11,14,3.25,820.8,12,1,7,352,7,385,5,18,5
2014-05-09,244,3,1500,13,15,0.36,303.264,20,1,1,521,1,557,5,18,5
2014-05-09,286,1,1610,11,16,1.32,564.3,12,1,7,352,25,514,5,18,5
2014-05-09,108,3,1610,10,16,0.51,189.81,12,0,52,512,51,548,5,18,5
2014-05-09,-59,5,1611,6,16,0.1,69.66,20,0,11,92,11,104,5,18,5
2014-05-09,868,1,1710,11,17,2.64,697.68,12,1,26,477,25,514,5,18,5
2014-05-09,-11,5,1741,1,17,0.02,61.56,20,1,17,729,16,753,5,18,5
2014-05-09,168,3,1820,6,18,0.23,503.01,20,1,52,455,51,492,5,18,5
2014-05-09,395,3,1850,11,18,0.57,471.96,12,1,52,455,51,492,5,18,5
2014-05-09,365,1,1930,6,19,1.83,1676.7,20,1,33,1,32,13,5,18,5
2014-05-09,256,3,1910,10,19,1,641.25,12,1,52,464,51,501,5,18,5
2014-05-09,56,5,1851,10,19,0.08,120.84,12,1,17,729,16,753,5,18,5
2014-05-09,426,1,2005,10,20,7.1,3693.6,12,1,32,430,18,715,5,18,5
2014-05-09,14,5,2051,11,20,0.11,87.78,12,1,2,168,35,583,5,18,5
2014-05-10,28,3,809,10,8,0.15,46.17,12,1,42,45,42,55,6,18,5
2014-05-10,29,3,839,13,8,0.11,131.22,20,1,42,45,42,687,6,18,5
2014-05-10,57,1,1040,10,10,0.08,61.56,12,1,42,637,18,645,6,18,5
2014-05-10,97,3,1130,6,11,0,269.73,20,1,52,288,51,297,6,18,5
2014-05-10,185,1,1120,13,11,0,349.92,20,1,19,605,18,643,6,18,5
2014-05-10,149,1,1150,10,11,0.26,307.8,12,1,19,602,18,640,6,18,5
2014-05-10,126,3,1200,13,12,0,269.73,20,1,52,277,51,297,6,18,5
2014-05-10,222,1,1205,11,12,0.44,389.88,12,1,19,606,18,644,6,18,5
2014-05-10,331,1,1350,6,13,1.02,1195.56,20,1,33,14,32,26,6,18,5
2014-05-10,70,5,1341,11,13,0.09,61.56,12,1,41,535,41,572,6,18,5
2014-05-10,69,5,1351,6,14,0.12,92.34,20,1,35,276,34,296,6,18,5
2014-05-10,303,1,1440,10,14,0.82,800.28,12,1,38,128,38,146,6,18,5
2014-05-10,26,5,1441,10,14,0.13,58.14,12,1,41,728,41,752,6,18,5
2014-05-10,588,1,1510,13,15,1.73,1137.24,20,1,38,128,38,146,6,18,5
2014-05-10,64,5,1531,13,15,0.12,69.66,20,1,41,201,41,208,6,18,5
2014-05-10,295,1,1640,11,16,2.06,666.9,12,1,38,118,38,136,6,18,5
2014-05-10,12,5,1541,10,16,0.12,49.02,12,1,41,201,41,208,6,18,5
2014-05-10,285,1,1710,10,16,1.62,666.9,12,1,38,118,38,136,6,18,5
2014-05-10,309,1,1800,6,17,0.87,772.74,20,0,42,649,27,805,6,18,5
2014-05-10,-103,5,1741,6,17,0.06,72.9,20,0,41,408,41,451,6,18,5
2014-05-10,279,1,1850,10,18,2.11,574.56,12,0,28,785,27,805,6,18,5
2014-05-10,279,5,1811,11,18,0.11,76.38,12,0,2,168,22,758,6,18,5
2014-05-10,330,3,1850,6,18,0.37,925.83,20,1,1,694,1,729,6,18,5
2014-05-10,24,5,1851,13,18,0.07,129.6,20,1,23,734,22,758,6,18,5
2014-05-10,71,5,1921,10,19,0.08,95.76,12,1,23,734,22,758,6,18,5
2014-05-10,134,3,2000,10,20,0.44,795.15,12,1,52,720,10,516,6,18,5
2014-05-10,552,1,2005,11,20,6.54,2565,12,1,32,430,18,715,6,18,5
2014-05-10,489,1,2035,7,20,7.43,3180.6,12,1,19,682,47,447,6,18,5
2014-05-10,682,1,2160,10,21,6.45,1949.4,12,1,18,324,17,347,6,18,5
2014-05-10,674,1,2170,11,22,5.77,1846.8,12,1,18,324,17,347,6,18,5
2014-05-11,4,3,809,13,7,0.12,65.61,20,1,42,237,42,246,0,18,5
2014-05-11,62,5,1001,6,9,0.18,150.66,20,1,36,536,35,573,0,18,5
2014-05-11,35,5,1011,11,10,0.18,106.02,12,1,36,536,41,572,0,18,5
2014-05-11,66,5,1051,10,10,0.17,107.16,12,1,41,535,41,572,0,18,5
2014-05-11,145,1,1040,13,10,0.42,247.86,20,1,19,543,18,580,0,18,5
2014-05-11,261,1,1105,10,10,0.5,266.76,12,0,19,542,18,579,0,18,5
2014-05-11,-27,5,1111,11,10,0.16,98.04,12,0,35,276,34,296,0,18,5
2014-05-11,22,5,1121,13,11,0.15,126.36,20,1,41,728,41,752,0,18,5
2014-05-11,58,5,1151,6,11,0.11,84.24,20,1,23,532,41,451,0,18,5
2014-05-11,-6,5,1221,1,12,0.08,56.7,20,1,41,408,41,451,0,18,5
2014-05-11,346,1,1310,11,13,3.52,718.2,12,1,32,427,38,573,0,18,5
2014-05-11,202,3,1350,11,13,0.89,272.916,12,1,1,760,1,781,0,18,5
2014-05-11,16,5,1511,11,14,0.11,50.16,12,1,23,734,22,758,0,18,5
2014-05-11,32,5,1451,1,14,0.11,76.14,20,1,17,729,22,758,0,18,5
2014-05-11,329,3,1540,11,15,1.16,307.8,12,1,1,176,1,190,0,18,5
2014-05-11,59,5,1651,10,16,0.09,49.02,12,1,25,671,24,705,0,18,5
2014-05-11,105,5,1721,13,17,0.1,76.14,20,1,25,671,24,705,0,18,5
2014-05-11,1306,3,1820,13,18,1.19,1122.66,20,0,17,692,16,726,0,18,5
2014-05-11,781,1,1830,11,18,4.33,1539,12,0,33,21,32,34,0,18,5
2014-05-11,-15,5,1831,1,18,0.14,96.9,12,1,25,671,22,638,0,18,5
2014-05-11,38,5,1851,1,18,0.17,166.86,20,1,23,600,22,638,0,18,5
2014-05-11,293,3,1930,11,19,1.43,995.22,12,1,52,699,51,734,0,18,5
2014-05-11,-5,5,1931,10,19,0.2,127.68,12,1,23,600,22,638,0,18,5
2014-05-11,78,5,2051,11,20,0.57,404.7,12,1,23,600,16,753,0,18,5
2014-05-11,216,3,2060,11,20,1.33,774.63,12,1,41,721,1,110,0,18,5
2014-05-11,620,1,2050,10,20,4.73,2565,12,1,47,404,44,130,0,18,5
2014-05-11,570,3,2140,10,21,2.04,1015.74,12,0,1,96,1,110,0,18,5
2014-05-11,-112,5,2131,10,21,0.7,469.68,12,0,17,729,16,753,0,18,5
2014-05-11,152,5,2141,11,21,0.7,469.68,12,1,17,729,16,753,0,18,5
2014-05-11,401,3,2160,11,21,1.98,1015.74,12,1,1,96,1,110,0,18,5
2014-05-11,71,5,2221,11,22,0.4,205.2,12,1,17,729,16,753,0,18,5
2014-05-12,38,5,1001,11,9,0.13,33.06,12,1,11,77,11,87,1,19,5
2014-05-12,101,1,1040,14,11,0.7,205.2,12,1,26,477,19,459,1,19,5
2014-05-12,25,5,1131,10,11,0.06,50.16,12,1,11,175,11,189,1,19,5
2014-05-12,106,1,1230,10,12,1.44,574.56,12,1,20,414,19,459,1,19,5
2014-05-12,45,5,1231,11,12,0.04,104.88,12,1,11,183,11,196,1,19,5
2014-05-12,35,5,1251,7,13,0.05,107.16,12,1,11,183,11,196,1,19,5
2014-05-12,63,5,1421,11,14,0.1,66.12,12,1,11,89,11,101,1,19,5
2014-05-12,9,5,1511,14,15,0.08,55.86,12,1,11,616,11,655,1,19,5
2014-05-12,186,1,1610,11,16,2.77,595.08,12,1,20,337,19,364,1,19,5
2014-05-12,10,5,1611,7,16,0.12,42.18,12,1,11,616,11,655,1,19,5
2014-05-12,41,5,1641,11,16,0.08,39.9,12,1,11,616,16,753,1,19,5
2014-05-12,13,5,1741,11,17,0.02,47.88,12,1,17,729,16,753,1,19,5
2014-05-12,285,1,1830,10,18,2.34,1005.48,12,1,26,403,25,446,1,19,5
2014-05-12,9,5,1831,10,18,0.08,111.72,12,1,17,729,16,753,1,19,5
2014-05-12,371,1,1900,11,18,3.27,1231.2,12,1,26,403,25,446,1,19,5
2014-05-12,861,1,2025,10,20,10.22,4924.8,12,1,19,682,18,715,1,19,5
2014-05-13,36,3,809,11,7,0,89.262,12,1,24,778,23,797,2,19,5
2014-05-13,28,5,931,11,9,0.15,18.24,12,1,11,677,11,710,2,19,5
2014-05-13,14,5,1001,14,9,0.15,23.94,12,1,11,677,11,710,2,19,5
2014-05-13,71,3,1030,10,10,0.01,167.238,12,1,52,51,51,63,2,19,5
2014-05-13,53,3,1100,11,10,0.01,179.55,12,1,52,51,51,386,2,19,5
2014-05-13,86,1,1040,10,11,0.01,205.2,12,1,26,477,19,459,2,19,5
2014-05-13,23,5,1131,10,11,0.09,47.88,12,0,11,548,11,585,2,19,5
2014-05-13,88,3,1150,7,11,0.06,189.81,12,0,52,53,51,791,2,19,5
2014-05-13,94,1,1120,11,11,0.55,287.28,12,1,20,414,19,459,2,19,5
2014-05-13,11,5,1211,10,11,0.08,66.12,12,1,11,548,11,587,2,19,5
2014-05-13,73,1,1230,10,12,1.34,574.56,12,1,20,414,19,459,2,19,5
2014-05-13,29,5,1251,7,12,0.08,106.02,12,1,11,550,11,587,2,19,5
2014-05-13,98,3,1250,10,13,0.16,241.11,12,1,17,309,16,329,2,19,5
2014-05-13,102,3,1320,11,13,0,297.54,12,1,52,649,51,708,2,19,5
2014-05-13,38,5,1341,14,13,0.08,67.26,12,1,11,44,11,54,2,19,5
2014-05-13,-5,5,1421,7,14,0.11,50.16,12,1,11,44,11,54,2,19,5
2014-05-13,380,1,1440,7,14,4.09,974.7,12,1,15,179,15,192,2,19,5
2014-05-13,252,1,1515,14,15,2.33,697.68,12,1,15,179,42,687,2,19,5
2014-05-13,150,1,1530,10,15,1.96,615.6,12,1,42,649,19,372,2,19,5
2014-05-13,81,3,1530,14,15,0.12,333.45,12,1,52,674,51,708,2,19,5
2014-05-13,9,5,1511,10,15,0.09,46.74,12,1,11,134,11,151,2,19,5
2014-05-13,174,1,1610,7,16,2.24,595.08,12,1,20,343,19,372,2,19,5
2014-05-13,23,5,1611,14,16,0.12,37.62,12,1,11,134,11,151,2,19,5
2014-05-13,298,1,1830,11,18,2.52,1005.48,12,1,26,403,25,446,2,19,5
2014-05-13,161,3,1850,10,18,0.69,584.82,12,1,52,470,51,507,2,19,5
2014-05-13,232,3,2160,7,22,0.66,1026,12,1,52,258,51,273,2,19,5
2014-05-13,1062,1,2170,11,22,5,3078,12,1,40,669,40,703,2,19,5
2014-05-14,8,3,739,10,7,0.11,112.86,12,1,42,649,47,700,3,19,5
2014-05-14,14,3,809,11,7,0.33,89.262,12,1,24,778,23,797,3,19,5
2014-05-14,42,3,839,10,8,0.31,89.262,12,1,24,778,42,687,3,19,5
2014-05-14,111,1,1015,14,10,0.13,164.16,12,1,26,477,25,514,3,19,5
2014-05-14,74,3,1100,14,11,0.01,179.55,12,1,52,649,51,248,3,19,5
2014-05-14,47,3,1130,11,11,0.16,188.784,12,1,52,240,51,253,3,19,5
2014-05-14,29,5,1231,11,12,0.06,85.5,12,0,11,135,11,152,3,19,5
2014-05-14,7,3,1220,7,12,0.25,178.524,12,0,52,439,51,603,3,19,5
2014-05-14,112,1,1230,7,12,1.19,574.56,12,0,20,414,19,459,3,19,5
2014-05-14,63,3,1250,14,13,0.14,312.93,12,1,17,295,16,313,3,19,5
2014-05-14,248,1,1305,10,13,3.06,1077.3,12,1,19,682,18,715,3,19,5
2014-05-14,277,3,1350,11,14,0.26,348.84,12,0,1,485,1,522,3,19,5
2014-05-14,173,1,1410,11,14,4.17,974.7,12,0,15,440,15,476,3,19,5
2014-05-14,23,5,1421,7,14,0.06,52.44,12,1,41,201,41,208,3,19,5
2014-05-14,312,1,1440,14,14,3.8,974.7,12,1,15,440,15,476,3,19,5
2014-05-14,80,3,1500,7,15,0.15,338.58,12,1,1,486,1,523,3,19,5
2014-05-14,165,1,1530,7,15,1.85,615.6,12,1,42,649,19,373,3,19,5
2014-05-14,204,1,1610,14,16,2.54,595.08,12,1,20,344,19,373,3,19,5
2014-05-14,695,1,1710,10,17,3.95,779.76,12,0,26,477,25,514,3,19,5
2014-05-14,-162,5,1741,14,17,0.05,37.62,12,0,17,729,16,753,3,19,5
2014-05-14,291,1,1830,11,18,4.54,1005.48,12,1,26,403,25,446,3,19,5
2014-05-14,167,3,1850,11,18,0.59,656.64,12,1,52,463,51,500,3,19,5
2014-05-14,41,5,1851,10,19,0.08,119.7,12,1,17,729,16,753,3,19,5
2014-05-14,185,3,2020,10,20,1.15,1077.3,12,1,1,510,1,547,3,19,5
2014-05-14,326,1,2005,11,20,8.76,4411.8,12,1,32,432,18,715,3,19,5
2014-05-14,39,5,2051,7,20,0.14,87.78,12,1,2,168,16,88,3,19,5
2014-05-15,20,3,839,14,8,0.21,89.262,12,0,24,778,42,687,4,19,5
2014-05-15,21,5,901,14,8,0.12,20.52,12,0,51,727,11,655,4,19,5
2014-05-15,81,3,930,11,9,0.03,187.758,12,1,52,770,51,791,4,19,5
2014-05-15,24,5,1001,7,9,0.15,27.36,12,1,11,616,11,655,4,19,5
2014-05-15,47,3,1100,10,10,0.01,179.55,12,1,52,46,51,600,4,19,5
2014-05-15,52,3,1130,7,11,0.01,188.784,12,1,52,47,51,57,4,19,5
2014-05-15,69,5,1131,14,11,0.08,44.46,12,0,11,92,11,104,4,19,5
2014-05-15,29,1,1120,10,11,0.53,287.28,12,0,20,412,19,457,4,19,5
2014-05-15,66,1,1205,11,11,0.53,359.1,12,1,20,412,19,454,4,19,5
2014-05-15,69,3,1220,11,11,0.33,178.524,12,1,52,772,51,793,4,19,5
