"date","Visite.gain","TypeWeekDay","length","channel","DAYPART","MMDAYPART","ChaineEcranWD","ChaineDaypartWD","ChaineMMDaypartWD","crea","budgetbrut","budgetnet","grp","grpref","tav","tavtap","EmavShort","hour","month","dayofweek"
"2014-02-05",100,"WD",30,"SerieClub","DAY","DAY1617","SerieClub1741WD","SerieClubDAYWD","SerieClubDAY1617WD","version de base",300,60,0.18,0.06,"AC","AC","NEW YORK 9",17,2,4
"2014-02-05",1706,"WD",20,"M6","DAY","DAY1617","M61640WD","M6DAYWD","M6DAY1617WD","EFFET SCULPTANT LA FEMME 20'' v1",6075,1093.5,2.96,1.82,"CBB","CBB","LES REINES",16,2,4
"2014-02-05",-10,"WD",20,"SerieClub","DAY","DAY1617","SerieClub1701WD","SerieClubDAYWD","SerieClubDAY1617WD","version de base",235,47,0.15,0.06,"AC","AC","NEW YORK 9",16,2,4
"2014-02-05",-39,"WD",30,"SerieClub","DAY","DAY1415","SerieClub1611WD","SerieClubDAYWD","SerieClubDAY1415WD","version de base",330,66,0.16,0.05,"AC","AC","NEW YORK 9",15,2,4
"2014-02-05",115,"WD",30,"M6","DAY","DAY1415","M61530WD","M6DAYWD","M6DAY1415WD","COEUR DES FEMMES 30'' v1",5800,1044,4.04,1.44,"J","SPLIT","INDILA - D",15,2,4
"2014-02-05",-14,"WD",20,"SerieClub","DAY","DAY1415","SerieClub1521WD","SerieClubDAYWD","SerieClubDAY1415WD","version de base",203,40.6,0.15,0.04,"AC","AC","PREUVE A L",15,2,4
"2014-02-05",1366,"WD",20,"M6","DAY","DAY1415","M61440WD","M6DAYWD","M6DAY1415WD","EFFET SCULPTANT LA FEMME 20'' v1",7290,1312.2,4.42,1.94,"ABA","ABA","UN AMOUR D",14,2,4
"2014-02-05",5,"WD",30,"Teva","DAY","DAY1415","Teva1451WD","TevaDAYWD","TevaDAY1415WD","COEUR DES FEMMES 30'' v1",860,172,0.07,0.1,"EB","EB","DOSSIERS D",14,2,4
"2014-02-05",38,"WD",20,"SerieClub","DAY","DAY1415","SerieClub1451WD","SerieClubDAYWD","SerieClubDAY1415WD","version de base",162,32.4,0.11,0.03,"AC","AC","PREUVE A L",14,2,4
"2014-02-05",78,"WD",30,"Teva","DAY","DAY1213","Teva1411WD","TevaDAYWD","TevaDAY1213WD","COEUR DES FEMMES 30'' v1",860,172,0.06,0.1,"AC","SPLIT","DESPERATE ",13,2,4
"2014-02-05",361,"WD",20,"M6","DAY","DAY1213","M61230WD","M6DAYWD","M6DAY1213WD","DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1",6480,1166.4,1.5,1.2,"ACB","ACB","DROP DEAD ",12,2,4
"2014-02-05",45,"WD",30,"Teva","DAY","DAY1213","Teva1231WD","TevaDAYWD","TevaDAY1213WD","COEUR DES FEMMES 30'' v1",1380,276,0.04,0.15,"AC","AC","DESPERATE ",12,2,4
"2014-02-05",60,"WD",30,"Teva","DAY","DAY1011","Teva1211WD","TevaDAYWD","TevaDAY1011WD","COEUR DES FEMMES 30'' v1",1020,204,0.03,0.1,"EB","SPLIT","BELLE TOUT",11,2,4
"2014-02-05",62,"WD",20,"Teva","DAY","DAY1011","Teva1131WD","TevaDAYWD","TevaDAY1011WD","EFFET SCULPTANT LA FEMME 20'' v1",567,113.4,0.04,0.07,"EB","EB","BELLE TOUT",11,2,4
"2014-02-05",106,"WD",30,"M6","DAY","DAY1011","M60950WD","M6DAYWD","M6DAY1011WD","COEUR DES FEMMES 30'' v1",400,72,0.04,0.1,"DG","SPLIT","METEO 6",10,2,4
"2014-02-05",-4,"WD",30,"SerieClub","DAY","DAY0309","SerieClub0951WD","SerieClubDAYWD","SerieClubDAY0309WD","version de base",130,26,0.06,0.02,"AC","AC","NEW YORK 9",9,2,4
"2014-02-05",-7,"WD",20,"SerieClub","DAY","DAY0309","SerieClub0851WD","SerieClubDAYWD","SerieClubDAY0309WD","version de base",57,11.4,0.03,0.01,"ACC","ACC","FAMILLE D'",9,2,4
"2014-02-05",-4,"WD",20,"ParisPremiere","DAY","DAY0309","ParisPremiere0751WD","ParisPremiereDAYWD","ParisPremiereDAY0309WD","EFFET SCULPTANT LA FEMME 20'' v1",24.3,4.86,0.01,0,"EBL","SPLIT","INTERIEURS",7,2,4
"2014-02-05",9,"WD",30,"ParisPremiere","DAY","DAY0309","ParisPremiere0721WD","ParisPremiereDAYWD","ParisPremiereDAY0309WD","COEUR DES FEMMES 30'' v1",30,6,0.01,0,"EBL","EBL","INTERIEURS",7,2,4
"2014-02-06",25,"WD",30,"ParisPremiere","NIGHT","NIGHT0002","ParisPremiere2321WD","ParisPremiereNIGHTWD","ParisPremiereNIGHT0002WD","COEUR DES FEMMES 30'' v1",1320,264,0.25,0.17,"AAG","AAG","LA CHUTE D",0,2,6
"2014-02-06",53,"WD",20,"ParisPremiere","NIGHT","NIGHT2223","ParisPremiere2251WD","ParisPremiereNIGHTWD","ParisPremiereNIGHT2223WD","DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1",1190.7,238.14,0.35,0.21,"AAG","AAG","LA CHUTE D",23,2,5
"2014-02-06",32,"WD",20,"Teva","NIGHT","NIGHT2223","Teva2251WD","TevaNIGHTWD","TevaNIGHT2223WD","EFFET SCULPTANT LA FEMME 20'' v1",866.7,173.34,0.13,0.14,"AA","AA","CITE DE LA",23,2,5
"2014-02-06",-7,"WD",20,"SerieClub","PEAK","PEAK","SerieClub2131WD","SerieClubPEAKWD","SerieClubPEAKWD","version de base",235,47,0.03,0.02,"AC","AC","PREUVE A L",21,2,5
"2014-02-06",2362,"WD",20,"M6","PEAK","PEAK","M62045WD","M6PEAKWD","M6PEAKWD","EFFET SCULPTANT LA FEMME 20'' v1",38070,6852.6,9.59,5.31,"ACB","SPLIT","SCENES DE ",20,2,5
"2014-02-06",2080,"WD",30,"M6","PEAK","PEAK","M62010WD","M6PEAKWD","M6PEAKWD","COEUR DES FEMMES 30'' v1",42000,7560,8.79,5.39,"DAA","SPLIT","LE 1945:XA",20,2,5
"2014-02-06",236,"WD",20,"M6","ACCESS","ACCESS19","M61930WD","M6ACCESSWD","M6ACCESS19WD","DOUBLE PROFONDEUR DE BONNET LA TERRASSE 20'' v1",11340,2041.2,4.56,2.21,"DDB","DDB","100 POUR 1",19,2,5
"2014-02-06",676,"WD",30,"M6","ACCESS","ACCESS18","M61900WD","M6ACCESSWD","M6ACCESS18WD","COEUR DES FEMMES 30'' v1",12000,2160,3.49,2.4,"CBA","CBA","UN DINER P",18,2,5
"2014-02-06",-56,"WD",30,"SerieClub","ACCESS","ACCESS18","SerieClub1821WD","SerieClubACCESSWD","SerieClubACCESS18WD","version de base",390,78,0.2,0.07,"AC","AC","NEW YORK 9",18,2,5
"2014-02-06",-14,"WD",20,"SerieClub","DAY","DAY1617","SerieClub1701WD","SerieClubDAYWD","SerieClubDAY1617WD","version de base",203,40.6,0.12,0.05,"AC","AC","NEW YORK 9",16,2,5
"2014-02-06",584,"WD",30,"M6","DAY","DAY1617","M61610WD","M6DAYWD","M6DAY1617WD","COEUR DES FEMMES 30'' v1",5500,990,2.65,1.04,"ACA","ACA","JESSICA KI",16,2,5
